id,Station_Id_C,Datetime,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset
597,P7051,2025-06-03 01:00:00,27.37,112.52,96.0,衡阳市,新桥水库,衡山县,27.14,99.0,996.9,22.6,55.2956,train
598,HYXQ,2025-06-03 01:00:00,27.37,112.53,87.23,衡阳市,新桥镇,衡山县,,999999.0,1002.7533,24.5596,48.1437,train
599,P4862,2025-06-03 01:00:00,27.37,112.82,76.9,湘潭市,茶恩寺,湘潭县,23.03,82.0,999.2,23.0,47.0837,train
600,P5879,2025-06-03 01:00:00,27.37,113.21,111.0,株洲市,花冲,渌口区,21.39,79.0,996.0,22.4,42.0997,test
601,P4672,2025-06-03 01:00:00,27.38,112.03,106.2,娄底市,青树坪,双峰县,22.34,82.0,995.0,22.5,47.7151,train
602,P4677,2025-06-03 01:00:00,27.38,112.23,116.2,娄底市,石牛,双峰县,20.47,77.0,992.0,22.1,45.562,train
603,P7068,2025-06-03 01:00:00,27.38,112.57,98.0,衡阳市,贯塘,衡山县,22.87,86.0,993.9,22.1,55.4325,train
604,P7003,2025-06-03 01:00:00,27.38,112.99,56.3,衡阳市,三樟,衡东县,21.78,70.0,1003.2,24.7,32.8481,train
605,P3846,2025-06-03 01:00:00,27.4,109.25,444.0,怀化市,波州,新晃侗族自治县,22.81,97.0,956.7,20.1,47.2227,test
606,P4131,2025-06-03 01:00:00,27.4,110.51,510.0,怀化市,龙潭镇横板桥,溆浦县,20.3,93.0,951.8,18.9,39.462,train
607,P6264,2025-06-03 01:00:00,27.4,111.27,277.3,邵阳市,巨口铺,新邵县,26.11,100.0,975.1,21.8,51.2914,train
608,P4668,2025-06-03 01:00:00,27.4,111.99,116.2,娄底市,三塘铺,双峰县,21.8,80.0,994.4,22.5,44.0262,train
609,P4674,2025-06-03 01:00:00,27.4,112.43,118.2,娄底市,双鱼,双峰县,20.19,75.0,992.9,22.3,39.1739,train
610,P5767,2025-06-03 01:00:00,27.4,113.45,87.6,株洲市,台前,醴陵市,22.61,84.0,997.6,22.3,46.4239,test
611,P4042,2025-06-03 01:00:00,27.41,109.81,369.0,怀化市,水宽,芷江侗族自治县,21.07,93.0,967.8,19.5,49.139,train
612,P7061,2025-06-03 01:00:00,27.41,112.64,101.0,衡阳市,白果,衡山县,23.5,90.0,997.5,21.8,51.9251,train
613,P5766,2025-06-03 01:00:00,27.41,113.34,191.0,株洲市,龙龟山水库,醴陵市,26.48,96.0,985.7,22.7,47.2592,train
614,P4050,2025-06-03 01:00:00,27.42,110.61,541.0,怀化市,大华,溆浦县,19.57,88.0,948.6,19.2,36.7874,train
615,P5876,2025-06-03 01:00:00,27.42,113.09,54.0,株洲市,平山,渌口区,21.93,80.0,1002.4,22.6,45.4063,test
616,P4019,2025-06-03 01:00:00,27.43,109.36,331.0,怀化市,新店坪镇上坪,芷江侗族自治县,23.66,100.0,971.8,20.2,48.8078,train
617,P4669,2025-06-03 01:00:00,27.43,112.11,83.5,娄底市,岳家,双峰县,22.34,82.0,996.6,22.5,48.492,train
618,P5764,2025-06-03 01:00:00,27.43,113.04,45.6,株洲市,梅山,渌口区,22.89,82.0,1003.5,22.9,46.7979,train
619,P6256,2025-06-03 01:00:00,27.44,111.43,273.0,邵阳市,白水洞,新邵县,18.31,71.0,977.2,21.6,36.1884,train
620,P4661,2025-06-03 01:00:00,27.44,111.97,128.9,娄底市,甘棠,双峰县,21.47,76.0,992.7,23.1,50.8393,test
621,P4651,2025-06-03 01:00:00,27.44,112.14,83.5,娄底市,金开街道,双峰县,22.34,81.0,997.9,22.7,46.7853,train
622,P5849,2025-06-03 01:00:00,27.44,113.16,84.0,株洲市,龙门,渌口区,22.61,82.0,999.6,22.7,48.9278,train
623,57745,2025-06-03 01:00:00,27.45,109.68,272.2,怀化市,芷江,芷江侗族自治县,21.32,89.0,978.4,20.4,44.3733,train
624,P3833,2025-06-03 01:00:00,27.45,109.76,263.0,怀化市,岩桥,芷江侗族自治县,22.1,94.0,979.3,20.1,47.5364,train
625,P6251,2025-06-03 01:00:00,27.45,111.18,304.0,邵阳市,车塘,新邵县,21.11,77.0,972.9,22.6,42.0938,test
626,57774,2025-06-03 01:00:00,27.45,112.17,103.1,娄底市,双峰,双峰县,21.27,84.0,991.1,21.3,50.4,train
627,LDSF,2025-06-03 01:00:00,27.45,112.17,85.76,娄底市,金开街道,双峰县,,999999.0,1002.8398,24.5556,47.9713,train
628,P4200,2025-06-03 01:00:00,27.46,109.95,236.0,怀化市,中方站,中方县,20.87,85.0,981.9,20.8,41.7842,train
629,P5765,2025-06-03 01:00:00,27.46,113.39,118.0,株洲市,明月,醴陵市,21.67,82.0,994.6,22.0,45.6245,train
630,P6263,2025-06-03 01:00:00,27.47,111.73,685.0,邵阳市,岳坪峰,新邵县,17.81,73.0,930.6,20.7,35.6357,test
631,P4670,2025-06-03 01:00:00,27.47,112.43,115.2,娄底市,井字,双峰县,21.66,79.0,993.2,22.6,42.7484,train
632,P4860,2025-06-03 01:00:00,27.47,112.73,84.2,湘潭市,龙口,湘潭县,21.63,77.0,997.5,23.0,47.2185,train
633,P5763,2025-06-03 01:00:00,27.47,113.53,81.0,株洲市,清水江村,醴陵市,23.45,84.0,999.7,22.9,42.1043,train
634,P4667,2025-06-03 01:00:00,27.48,112.19,67.0,娄底市,茅坪,双峰县,20.81,75.0,999.3,22.8,43.6017,train
635,P4569,2025-06-03 01:00:00,27.49,111.93,298.7,娄底市,坝塘,涟源市,12.69,46.0,970.6,22.7,21.6478,test
636,P4678,2025-06-03 01:00:00,27.49,112.27,123.2,娄底市,民实,双峰县,23.16,85.0,991.8,22.5,56.2342,train
637,P5753,2025-06-03 01:00:00,27.49,113.23,77.3,株洲市,均楚,醴陵市,23.17,84.0,999.7,22.7,51.5322,train
638,P5760,2025-06-03 01:00:00,27.49,113.6,55.4,株洲市,大广塘水库,醴陵市,26.48,96.0,998.9,22.7,55.1789,train
639,P4858,2025-06-03 01:00:00,27.5,112.83,99.0,湘潭市,印子山水库,湘潭县,20.71,76.0,995.6,22.5,38.9892,train
640,P5893,2025-06-03 01:00:00,27.5,113.01,82.0,株洲市,三旺,渌口区,21.87,76.0,999.3,23.4,51.806,test
641,P3827,2025-06-03 01:00:00,27.51,109.45,370.0,怀化市,芷江县大树坳,芷江侗族自治县,23.23,100.0,967.7,19.9,44.7503,train
642,P6248,2025-06-03 01:00:00,27.51,111.57,346.5,邵阳市,寸石,新邵县,17.82,67.0,969.8,22.1,33.4129,train
643,P5757,2025-06-03 01:00:00,27.51,113.49,63.8,株洲市,泗汾,醴陵市,20.29,68.0,999.2,24.0,39.8209,train
644,P3825,2025-06-03 01:00:00,27.52,110.18,259.7,怀化市,新建敬老院,中方县,20.71,87.0,983.1,20.3,48.2749,train
645,P4561,2025-06-03 01:00:00,27.52,111.76,693.0,娄底市,龙山林场,涟源市,16.11,64.0,930.7,21.2,19.4937,test
646,P4671,2025-06-03 01:00:00,27.52,112.1,84.1,娄底市,走马街,双峰县,21.94,81.0,997.0,22.4,45.6892,train
647,P4056,2025-06-03 01:00:00,27.53,110.35,255.0,怀化市,接龙,中方县,21.63,92.0,978.1,20.1,50.0561,train
648,P6201,2025-06-03 01:00:00,27.53,110.77,1350.0,邵阳市,小沙江,隆回县,12.67,65.0,862.5,17.1,31.7848,train
649,P4663,2025-06-03 01:00:00,27.53,112.23,56.5,娄底市,黄马洲,双峰县,22.6,85.0,1000.5,22.1,49.4346,train
650,P4854,2025-06-03 01:00:00,27.53,112.34,140.0,湘潭市,中沙,湘乡市,20.58,76.0,992.9,22.4,41.2973,test
651,P4855,2025-06-03 01:00:00,27.53,112.51,76.4,湘潭市,石鼓,湘潭县,22.15,88.0,997.7,21.2,48.4657,train
652,P5771,2025-06-03 01:00:00,27.53,113.0,132.0,株洲市,向阳,渌口区,20.96,76.0,994.5,22.7,41.7747,train
653,P5848,2025-06-03 01:00:00,27.53,113.14,49.0,株洲市,庙前,渌口区,21.92,79.0,1003.1,22.8,45.747,train
654,P5750,2025-06-03 01:00:00,27.53,113.28,96.1,株洲市,周坊水库,醴陵市,23.45,84.0,997.3,22.9,46.3731,train
655,HHSQ,2025-06-03 01:00:00,27.55,109.95,229.59,怀化市,城中街道,鹤城区,,999999.0,985.9648,23.6267,49.1516,test
656,P4571,2025-06-03 01:00:00,27.55,111.68,185.6,娄底市,孙家桥,涟源市,20.93,71.0,986.4,23.8,39.9429,train
657,P5754,2025-06-03 01:00:00,27.55,113.16,65.0,株洲市,昭陵,渌口区,22.34,84.0,1002.7,22.1,41.178,train
658,P4675,2025-06-03 01:00:00,27.56,112.01,88.5,娄底市,洪山殿,双峰县,21.93,80.0,996.6,22.6,49.7904,train
659,P4852,2025-06-03 01:00:00,27.56,112.92,68.2,湘潭市,中路铺水库,湘潭县,20.47,72.0,1000.5,23.2,37.5549,train
660,P4512,2025-06-03 01:00:00,27.57,111.37,289.0,娄底市,连岩,冷水江市,18.46,72.0,974.6,21.5,37.3977,test
661,P5756,2025-06-03 01:00:00,27.57,113.36,66.7,株洲市,罗家冲水库,醴陵市,29.65,100.0,999.1,23.9,51.9562,train
662,P6215,2025-06-03 01:00:00,27.58,111.02,546.0,邵阳市,鸭田,隆回县,19.04,83.0,948.2,19.7,35.2553,train
663,P4574,2025-06-03 01:00:00,27.58,111.81,148.8,娄底市,茶亭子,涟源市,21.34,76.0,989.0,23.0,43.0286,train
664,P4657,2025-06-03 01:00:00,27.58,112.09,106.0,娄底市,洪福,娄星区,22.07,81.0,994.5,22.5,46.8387,train
665,P4851,2025-06-03 01:00:00,27.58,112.65,98.7,湘潭市,严冲水库,湘潭县,21.93,84.0,997.9,21.8,49.8718,test
666,HHZF,2025-06-03 01:00:00,27.59,110.28,172.54,怀化市,铜湾镇,中方县,,999999.0,992.5481,23.9817,50.2251,train
667,P3800,2025-06-03 01:00:00,27.59,110.28,186.0,怀化市,铜湾,中方县,21.78,86.0,989.3,21.3,44.2457,train
668,P6224,2025-06-03 01:00:00,27.59,110.96,643.0,邵阳市,金石桥,隆回县,18.46,79.0,939.0,20.0,38.948,train
669,P4578,2025-06-03 01:00:00,27.59,111.77,208.3,娄底市,茅塘,涟源市,19.42,70.0,982.9,22.8,43.1738,train
670,P4573,2025-06-03 01:00:00,27.59,111.9,146.8,娄底市,荷塘,涟源市,21.38,78.0,989.9,22.6,46.5671,test
671,P5759,2025-06-03 01:00:00,27.59,113.49,78.7,株洲市,孙家湾,醴陵市,22.67,76.0,999.9,24.0,44.5687,train
672,P5751,2025-06-03 01:00:00,27.59,113.59,90.6,株洲市,小洞塘水库,醴陵市,26.75,100.0,997.4,22.2,47.2492,train
673,P4516,2025-06-03 01:00:00,27.6,111.48,178.0,娄底市,杨源,冷水江市,22.0,76.0,986.4,23.5,45.928,train
674,P4890,2025-06-03 01:00:00,27.6,112.35,98.0,湘潭市,虞唐,湘乡市,20.87,78.0,994.4,22.2,46.583,train
675,57749,2025-06-03 01:00:00,27.61,110.03,286.9,怀化市,怀化,鹤城区,24.1,100.0,976.7,20.5,52.0126,test
676,P3796,2025-06-03 01:00:00,27.61,110.1,246.0,怀化市,泸阳,中方县,21.14,84.0,981.5,21.2,48.6335,train
677,P5752,2025-06-03 01:00:00,27.61,113.1,34.0,株洲市,三门,天元区,21.6,76.0,1003.6,23.2,41.9309,train
678,P5741,2025-06-03 01:00:00,27.61,113.14,72.5,株洲市,北洲,渌口区,24.32,84.0,1000.2,23.5,47.8562,train
679,P4440,2025-06-03 01:00:00,27.62,111.1,274.0,娄底市,半山水库,新化县,19.52,80.0,977.7,20.7,32.2475,train
680,P4576,2025-06-03 01:00:00,27.62,111.62,281.2,娄底市,谢家,涟源市,21.45,89.0,982.2,20.5,41.7813,test
681,P4850,2025-06-03 01:00:00,27.62,112.71,65.1,湘潭市,锦石,湘潭县,22.59,79.0,1000.2,23.3,45.2481,train
682,P3798,2025-06-03 01:00:00,27.63,110.6,265.2,怀化市,北斗溪,溆浦县,21.13,91.0,978.9,19.9,43.7705,train
683,P4594,2025-06-03 01:00:00,27.63,111.69,199.0,娄底市,杨岭水库,涟源市,20.71,69.0,983.6,24.1,36.9534,train
684,P4572,2025-06-03 01:00:00,27.63,111.93,148.0,娄底市,水洞底,娄星区,20.81,75.0,993.2,22.8,47.9115,train
685,P4662,2025-06-03 01:00:00,27.63,112.24,74.9,娄底市,杏子铺,双峰县,22.06,80.0,1000.2,22.7,47.5705,test
686,P4660,2025-06-03 01:00:00,27.63,112.25,68.4,娄底市,水府庙,双峰县,6.46,24.0,1000.7,22.3,12.6159,train
687,P4848,2025-06-03 01:00:00,27.63,112.38,104.0,湘潭市,栗山,湘乡市,22.31,78.0,998.9,23.3,50.3962,train
688,P5749,2025-06-03 01:00:00,27.63,113.24,57.9,株洲市,石亭,醴陵市,23.74,82.0,1001.6,23.5,53.2919,train
689,P4055,2025-06-03 01:00:00,27.64,110.32,210.0,怀化市,铜鼎,中方县,22.1,90.0,987.6,20.8,46.3462,train
690,P4846,2025-06-03 01:00:00,27.64,112.34,82.0,湘潭市,洋潭电站,湘乡市,21.74,76.0,999.5,23.3,35.7761,test
691,P4845,2025-06-03 01:00:00,27.64,112.58,259.8,湘潭市,梅桥,湘乡市,19.87,78.0,978.6,21.4,42.3451,train
692,P4847,2025-06-03 01:00:00,27.64,112.63,93.5,湘潭市,上石坝水库,湘潭县,19.19,70.0,995.9,22.6,41.7,train
693,P5755,2025-06-03 01:00:00,27.64,113.37,58.0,株洲市,茶山,醴陵市,21.87,76.0,1002.0,23.4,39.9447,train
694,57781,2025-06-03 01:00:00,27.64,113.51,75.9,株洲市,醴陵,醴陵市,21.84,75.0,999.9,23.6,51.6,train
695,ZZLL,2025-06-03 01:00:00,27.64,113.51,62.56,株洲市,仙岳山街道,醴陵市,,999999.0,1005.9859,24.7042,52.4982,test
696,P4517,2025-06-03 01:00:00,27.65,111.56,338.0,娄底市,大冲,冷水江市,19.75,78.0,971.1,21.3,43.3702,train
697,P4615,2025-06-03 01:00:00,27.65,112.0,154.0,娄底市,军分区仓库,娄星区,25.86,70.0,991.9,27.6,48.1773,train
698,P4582,2025-06-03 01:00:00,27.66,111.77,146.5,娄底市,青树,涟源市,22.04,73.0,989.8,24.2,46.0289,train
699,P4575,2025-06-03 01:00:00,27.66,111.83,185.0,娄底市,斗笠山,涟源市,22.04,78.0,985.8,23.1,47.3675,train
700,P4843,2025-06-03 01:00:00,27.66,112.45,75.4,湘潭市,洙津渡,湘乡市,22.07,81.0,1001.1,22.5,49.8,test
701,P5748,2025-06-03 01:00:00,27.66,113.16,68.0,株洲市,南洲,渌口区,21.76,77.0,1000.8,23.1,48.5921,train
702,P3784,2025-06-03 01:00:00,27.67,109.71,314.0,怀化市,江口圩,麻阳苗族自治县,23.48,98.0,976.8,20.4,49.5142,train
703,P3790,2025-06-03 01:00:00,27.67,109.85,230.0,怀化市,贺家田,鹤城区,24.1,100.0,983.2,20.5,44.4603,train
704,P3783,2025-06-03 01:00:00,27.67,110.16,325.0,怀化市,花桥,中方县,23.43,96.0,969.9,20.7,56.8406,train
705,P5740,2025-06-03 01:00:00,27.67,113.02,77.0,株洲市,建龙,天元区,22.2,80.0,999.9,22.8,42.4326,test
706,P5747,2025-06-03 01:00:00,27.68,113.07,52.5,株洲市,雷打石,天元区,21.77,78.0,1002.7,22.9,47.3486,train
707,P5758,2025-06-03 01:00:00,27.68,113.18,51.0,株洲市,松西子,渌口区,22.19,79.0,1004.0,23.0,45.7277,train
708,P5715,2025-06-03 01:00:00,27.68,113.46,62.2,株洲市,国瓷,醴陵市,21.09,76.0,999.9,22.8,42.377,train
709,P3781,2025-06-03 01:00:00,27.69,110.68,528.9,怀化市,两丫坪,溆浦县,16.9,76.0,950.9,19.2,34.2396,train
710,P4416,2025-06-03 01:00:00,27.69,111.28,211.0,娄底市,科头,新化县,20.76,80.0,982.8,21.7,40.0946,test
711,57763,2025-06-03 01:00:00,27.69,112.0,155.5,娄底市,娄底,娄底市,19.98,72.0,985.1,22.8,46.1,train
712,LDSQ,2025-06-03 01:00:00,27.69,112.0,190.38,娄底市,万宝镇,娄星区,,999999.0,990.8238,23.8765,46.2701,train
713,P4844,2025-06-03 01:00:00,27.69,112.11,99.7,湘潭市,毛田,湘乡市,22.6,80.0,997.3,23.1,46.2735,train
714,P4877,2025-06-03 01:00:00,27.69,112.21,132.0,湘潭市,水府旅游区,湘乡市,17.54,64.0,997.7,22.6,33.6307,train
715,P3782,2025-06-03 01:00:00,27.7,109.6,265.2,怀化市,锦和,麻阳苗族自治县,21.75,96.0,978.1,19.5,49.4728,test
716,57760,2025-06-03 01:00:00,27.7,111.44,249.2,娄底市,冷水江,冷水江市,22.73,86.0,980.4,22.0,47.8612,train
717,57762,2025-06-03 01:00:00,27.7,111.7,167.2,娄底市,涟源,涟源市,20.23,77.0,980.2,21.9,47.1,train
718,LDLY,2025-06-03 01:00:00,27.7,111.7,148.45,娄底市,石马山街道,涟源市,,999999.0,995.5578,24.1338,44.7969,train
719,P4873,2025-06-03 01:00:00,27.7,112.97,74.1,湘潭市,梅林桥,湘潭县,22.34,83.0,997.9,22.3,45.1878,train
720,P4885,2025-06-03 01:00:00,27.71,112.6,132.5,湘潭市,奇才,湘潭县,22.17,78.0,993.7,23.2,51.4738,test
721,P5743,2025-06-03 01:00:00,27.71,113.37,75.0,株洲市,将军,醴陵市,18.75,68.0,998.1,22.7,31.688,train
722,P4564,2025-06-03 01:00:00,27.72,111.63,185.0,娄底市,芙蓉,涟源市,22.04,78.0,989.0,23.1,48.3287,train
723,P4577,2025-06-03 01:00:00,27.72,111.77,108.0,娄底市,湖泉,涟源市,21.94,74.0,993.9,23.9,41.4923,train
724,P4841,2025-06-03 01:00:00,27.72,112.34,57.0,湘潭市,潭市,湘乡市,22.44,73.0,1000.3,24.5,40.0039,train
725,P5761,2025-06-03 01:00:00,27.72,113.32,51.0,株洲市,油田,醴陵市,22.2,80.0,1002.0,22.8,44.3888,test
726,P3778,2025-06-03 01:00:00,27.73,110.41,121.0,怀化市,黄溪口,辰溪县,24.55,100.0,992.3,20.8,39.0624,train
727,P4639,2025-06-03 01:00:00,27.73,112.0,151.5,娄底市,市气象局,娄星区,24.27,88.0,991.3,22.7,43.5117,train
728,P4879,2025-06-03 01:00:00,27.73,112.72,40.5,湘潭市,石潭,湘潭县,21.8,80.0,1002.9,22.5,51.1043,train
729,P5737,2025-06-03 01:00:00,27.73,113.5,103.0,株洲市,沩山,醴陵市,16.3,57.0,995.1,23.3,25.1511,train
730,P5738,2025-06-03 01:00:00,27.73,113.67,89.6,株洲市,浦口,醴陵市,27.41,100.0,998.5,22.6,49.2552,test
731,P4038,2025-06-03 01:00:00,27.74,110.53,566.3,怀化市,统溪河,溆浦县,22.94,100.0,945.3,19.7,48.8764,train
732,P5739,2025-06-03 01:00:00,27.74,113.05,117.0,株洲市,竹溪,天元区,22.48,83.0,995.4,22.4,52.3292,train
733,P5734,2025-06-03 01:00:00,27.74,113.11,39.0,株洲市,湘云,天元区,21.77,78.0,1004.1,22.9,44.0574,train
734,P3811,2025-06-03 01:00:00,27.75,110.14,213.0,怀化市,肖家溪,辰溪县,23.57,99.0,988.1,20.3,46.9418,train
735,P4481,2025-06-03 01:00:00,27.75,110.89,851.1,娄底市,大桥,新化县,15.44,73.0,914.4,18.4,33.3379,test
736,57761,2025-06-03 01:00:00,27.75,111.29,215.4,娄底市,新化,新化县,19.98,77.0,984.9,21.7,44.6,train
737,LDXH,2025-06-03 01:00:00,27.75,111.29,195.82,娄底市,上梅街道,新化县,,999999.0,990.0985,23.8309,44.5593,train
738,P4627,2025-06-03 01:00:00,27.75,112.02,112.5,娄底市,乐坪,娄星区,22.31,78.0,993.7,23.3,46.082,train
739,57772,2025-06-03 01:00:00,27.75,112.51,86.9,湘潭市,湘乡,湘乡市,21.12,78.0,998.8,22.4,46.8,train
740,XTXX,2025-06-03 01:00:00,27.75,112.51,70.03,湘潭市,育塅乡,湘乡市,,999999.0,1004.7023,24.6228,47.0978,test
741,P5736,2025-06-03 01:00:00,27.75,113.27,73.0,株洲市,福生,渌口区,21.54,81.0,1000.2,22.1,50.9553,train
742,P4601,2025-06-03 01:00:00,27.76,111.92,165.0,娄底市,石井,娄星区,23.73,81.0,990.2,23.7,48.3818,train
743,P4839,2025-06-03 01:00:00,27.76,112.47,90.0,湘潭市,泉塘,湘乡市,20.91,74.0,999.8,23.1,39.4426,train
744,P5729,2025-06-03 01:00:00,27.76,113.69,117.8,株洲市,白兔潭,醴陵市,23.99,87.0,992.5,22.7,55.3464,train
745,P4611,2025-06-03 01:00:00,27.77,112.07,77.0,娄底市,春园中学,娄星区,23.17,81.0,995.6,23.3,46.1344,test
746,P5720,2025-06-03 01:00:00,27.77,113.21,71.0,株洲市,董家塅,芦淞区,21.51,78.0,1000.4,22.7,44.7321,train
747,P5733,2025-06-03 01:00:00,27.77,113.32,102.0,株洲市,姚家坝,芦淞区,21.26,79.0,996.8,22.3,35.3612,train
748,P5850,2025-06-03 01:00:00,27.77,113.39,88.0,株洲市,板杉,醴陵市,23.03,83.0,998.4,22.8,37.8149,train
749,P4515,2025-06-03 01:00:00,27.78,111.49,677.0,娄底市,谭家,冷水江市,18.12,79.0,931.2,19.7,35.7341,train
750,P4570,2025-06-03 01:00:00,27.78,111.75,166.0,娄底市,龙塘,涟源市,18.99,66.0,987.9,23.4,43.6152,test
751,P4568,2025-06-03 01:00:00,27.78,111.88,97.0,娄底市,渡头塘,涟源市,20.96,76.0,995.0,22.7,50.5349,train
752,P4602,2025-06-03 01:00:00,27.78,111.96,117.0,娄底市,黄泥塘,娄星区,20.53,74.0,993.6,22.8,48.8049,train
753,P4863,2025-06-03 01:00:00,27.78,112.77,63.0,湘潭市,杨嘉桥,湘潭县,21.92,79.0,1002.2,22.8,44.8183,train
754,P5877,2025-06-03 01:00:00,27.78,113.29,117.0,株洲市,卦石,芦淞区,21.67,81.0,995.2,22.2,48.6508,train
755,P4435,2025-06-03 01:00:00,27.79,111.06,504.0,娄底市,古台山林场,新化县,19.99,85.0,948.8,20.1,35.2373,test
756,XTYL,2025-06-03 01:00:00,27.79,112.94,44.06,湘潭市,易俗河镇,湘潭县,,999999.0,1007.8711,24.789,48.942,train
757,P4835,2025-06-03 01:00:00,27.79,112.95,78.0,湘潭市,易俗河,湘潭县,17.69,63.0,1002.4,23.0,35.5167,train
758,P5735,2025-06-03 01:00:00,27.79,113.14,42.0,株洲市,农科所,芦淞区,20.26,73.0,1003.7,22.8,29.0344,train
759,P4834,2025-06-03 01:00:00,27.8,112.6,75.0,湘潭市,韶灌科研所,湘乡市,21.22,76.0,1000.8,22.9,49.1227,train
760,P5726,2025-06-03 01:00:00,27.8,113.16,58.0,株洲市,新谭,芦淞区,21.19,75.0,1003.3,23.1,38.3157,test
761,P5840,2025-06-03 01:00:00,27.8,113.43,83.3,株洲市,枫林,醴陵市,17.82,65.0,997.0,22.6,23.4958,train
762,P4614,2025-06-03 01:00:00,27.81,112.01,146.0,娄底市,花溪谷,娄星区,21.54,81.0,992.7,22.1,50.1998,train
763,P4870,2025-06-03 01:00:00,27.81,112.32,90.2,湘潭市,褒忠山,湘乡市,19.87,67.0,997.4,23.9,32.6162,train
764,P5847,2025-06-03 01:00:00,27.81,113.04,57.0,株洲市,新马,天元区,21.22,76.0,1002.2,22.9,47.4678,train
765,P5730,2025-06-03 01:00:00,27.81,113.05,57.0,株洲市,仙岭,天元区,21.47,76.0,1002.5,23.1,46.1191,test
766,P5721,2025-06-03 01:00:00,27.81,113.08,63.0,株洲市,栗雨,天元区,21.09,76.0,1001.4,22.8,38.0995,train
767,P5727,2025-06-03 01:00:00,27.81,113.22,67.0,株洲市,五里墩,芦淞区,22.07,82.0,1002.0,22.3,46.1612,train
768,P4565,2025-06-03 01:00:00,27.82,111.67,350.0,娄底市,安平,涟源市,26.49,99.0,966.8,22.2,52.4568,train
769,P4919,2025-06-03 01:00:00,27.82,112.22,228.9,湘潭市,农之源,湘乡市,18.87,68.0,982.5,22.8,35.9302,train
770,P5702,2025-06-03 01:00:00,27.82,113.11,100.0,株洲市,神农湖,天元区,21.34,76.0,997.3,23.0,45.1928,test
771,P5717,2025-06-03 01:00:00,27.82,113.23,76.0,株洲市,白关,芦淞区,21.11,77.0,1002.0,22.6,39.3191,train
772,P1418,2025-06-03 01:00:00,27.83,109.62,448.7,湘西土家族苗族自治州,水打田,凤凰县,20.94,93.0,955.5,19.4,39.9198,train
773,P4831,2025-06-03 01:00:00,27.83,112.94,68.0,湘潭市,锦源广场,岳塘区,20.47,72.0,1000.9,23.2,35.8202,train
774,P4881,2025-06-03 01:00:00,27.83,113.01,25.0,湘潭市,马家河,岳塘区,22.32,79.0,1004.0,23.1,53.6224,train
775,P5723,2025-06-03 01:00:00,27.83,113.35,109.0,株洲市,楠木山,芦淞区,21.15,82.0,996.3,21.6,37.9186,test
776,P5716,2025-06-03 01:00:00,27.83,113.47,200.6,株洲市,横江,醴陵市,20.38,81.0,985.4,21.2,34.0123,train
777,P4580,2025-06-03 01:00:00,27.84,111.85,134.6,娄底市,桥头河,涟源市,22.44,78.0,993.3,23.4,47.2148,train
778,P4829,2025-06-03 01:00:00,27.84,112.52,120.0,湘潭市,龙洞,湘乡市,22.89,83.0,998.7,22.7,45.6946,train
779,P5731,2025-06-03 01:00:00,27.84,113.17,41.0,株洲市,石子湖,荷塘区,22.74,80.0,1004.0,23.2,50.3067,train
780,P4126,2025-06-03 01:00:00,27.85,110.69,225.2,怀化市,陶金坪,溆浦县,22.38,94.0,983.2,20.3,43.0437,test
781,P4562,2025-06-03 01:00:00,27.85,111.78,141.0,娄底市,迎宾,涟源市,20.78,74.0,989.9,23.0,39.9346,train
782,P4868,2025-06-03 01:00:00,27.85,112.39,102.6,湘潭市,白田,湘乡市,21.1,72.0,997.6,23.7,42.4494,train
783,P5718,2025-06-03 01:00:00,27.85,113.27,45.0,株洲市,大京水库,芦淞区,22.6,85.0,995.1,22.1,54.1831,train
784,P5728,2025-06-03 01:00:00,27.85,113.38,130.0,株洲市,老鸦坡水库,醴陵市,20.38,81.0,992.3,21.2,32.3187,train
785,57743,2025-06-03 01:00:00,27.86,109.81,176.8,怀化市,麻阳国家基本观测站,麻阳苗族自治县,22.14,93.0,986.8,20.3,49.1,test
786,P3761,2025-06-03 01:00:00,27.86,109.92,233.6,怀化市,和平溪,麻阳苗族自治县,22.8,100.0,981.7,19.6,49.1482,train
787,P4864,2025-06-03 01:00:00,27.86,112.9,30.0,湘潭市,白石公园,雨湖区,21.29,74.0,1004.3,23.4,45.6527,train
788,P5708,2025-06-03 01:00:00,27.86,113.23,116.0,株洲市,金山,荷塘区,21.41,81.0,995.1,22.0,39.5273,train
789,P4201,2025-06-03 01:00:00,27.87,110.01,207.8,怀化市,黄桑乡军田,麻阳苗族自治县,20.29,89.0,979.8,19.6,40.7477,train
790,P4080,2025-06-03 01:00:00,27.87,110.09,163.0,怀化市,红敏,辰溪县,23.37,100.0,991.2,20.0,45.3317,test
791,57780,2025-06-03 01:00:00,27.87,113.17,74.6,株洲市,株洲,荷塘区,24.69,89.0,999.7,22.8,53.3674,train
792,P5724,2025-06-03 01:00:00,27.87,113.62,180.0,株洲市,洪源,醴陵市,21.67,81.0,988.0,22.2,37.288,train
793,P1359,2025-06-03 01:00:00,27.88,109.45,427.3,湘西土家族苗族自治州,新场中学,凤凰县,22.24,94.0,960.9,20.2,40.3578,train
794,P3763,2025-06-03 01:00:00,27.88,109.7,179.8,怀化市,岩门镇黄土溪,麻阳苗族自治县,23.81,100.0,985.7,20.3,45.1325,train
