id,latitude,longitude,rh,sp,t2m,id
6534,29.35,112.3,43.88,100376.15,20.88,6534
6535,29.35,112.35,44.08,100378.75,20.83,6535
6536,29.35,112.4,44.28,100381.35,20.78,6536
6537,29.35,112.45,44.64,100379.95,20.73,6537
6538,29.35,112.5,44.99,100378.55,20.68,6538
6539,29.35,112.55,44.86,100373.55,20.63,6539
6540,29.35,112.6,44.73,100368.55,20.58,6540
6541,29.35,112.65,44.6,100363.55,20.54,6541
6542,29.35,112.7,44.43,100352.15,20.47,6542
6543,29.35,112.75,44.25,100340.75,20.39,6543
6544,29.35,112.8,44.2,100317.15,20.42,6544
6545,29.35,112.85,44.14,100293.55,20.44,6545
6546,29.35,112.9,44.26,100265.55,20.45,6546
6547,29.35,112.95,44.39,100237.55,20.46,6547
6548,29.35,113,44.51,100209.55,20.47,6548
6549,29.35,113.05,44.81,100078.75,20.35,6549
6550,29.35,113.1,45.12,99947.95,20.23,6550
6551,29.35,113.15,45.42,99817.15,20.11,6551
6552,29.35,113.2,45.8,99806.35,20.21,6552
6553,29.35,113.25,46.17,99795.55,20.31,6553
6554,29.35,113.3,46.28,99606.95,20.18,6554
6555,29.35,113.35,46.39,99418.35,20.05,6555
6556,29.35,113.4,46.5,99229.75,19.92,6556
6557,29.35,113.45,46.47,99055.35,19.8,6557
6558,29.35,113.5,46.43,98880.95,19.69,6558
6559,29.35,113.55,46.73,98740.75,19.49,6559
6560,29.35,113.6,47.04,98600.55,19.29,6560
6561,29.35,113.65,47.55,98351.35,19.15,6561
6562,29.35,113.7,48.07,98102.15,19.01,6562
6563,29.35,113.75,48.58,97852.95,18.86,6563
6564,29.35,113.8,49.44,97800.75,18.77,6564
6565,29.35,113.85,50.31,97748.55,18.67,6565
6566,29.35,113.9,51.17,97696.35,18.58,6566
6567,29.35,113.95,51.92,97624.35,18.42,6567
6568,29.35,114,52.66,97552.35,18.26,6568
6569,29.35,114.05,53.91,97371.55,18.09,6569
6570,29.35,114.1,55.15,97190.75,17.92,6570
6571,29.35,114.15,56.46,97014.95,17.75,6571
6572,29.35,114.2,57.77,96839.15,17.59,6572
6573,29.35,114.25,59.09,96663.35,17.42,6573
6574,29.35,114.3,60.75,96652.95,17.47,6574
6575,29.35,114.35,62.42,96642.55,17.51,6575
6576,29.35,114.4,64.09,96632.15,17.56,6576
6577,29.35,114.45,65.87,96519.75,17.54,6577
6578,29.35,114.5,67.65,96407.35,17.51,6578
6579,29.35,114.55,69.43,96467.55,17.64,6579
6580,29.35,114.6,71.21,96527.75,17.78,6580
6581,29.35,114.65,72.92,96590.35,17.91,6581
6582,29.35,114.7,74.62,96652.95,18.05,6582
6583,29.35,114.75,76.32,96715.55,18.18,6583
6584,29.35,114.8,78.26,96830.15,18.32,6584
6585,29.35,114.85,80.2,96944.75,18.45,6585
6586,29.35,114.9,81.84,96841.55,18.44,6586
6587,29.35,114.95,83.49,96738.35,18.43,6587
6588,29.35,115,85.13,96635.15,18.42,6588
6589,29.4,112,44.47,100273.55,21.18,6589
6590,29.4,112.05,44.1,100291.75,21.12,6590
6591,29.4,112.1,43.73,100309.95,21.06,6591
6592,29.4,112.15,43.36,100328.15,21,6592
6593,29.4,112.2,43.23,100347.55,20.94,6593
6594,29.4,112.25,43.1,100366.95,20.89,6594
6595,29.4,112.3,43.3,100369.55,20.84,6595
6596,29.4,112.35,43.5,100372.15,20.78,6596
6597,29.4,112.4,43.86,100370.75,20.73,6597
6598,29.4,112.45,44.22,100369.35,20.68,6598
6599,29.4,112.5,44.57,100367.95,20.63,6599
6600,29.4,112.55,44.44,100362.95,20.59,6600
6601,29.4,112.6,44.31,100357.95,20.54,6601
6602,29.4,112.65,44.14,100346.55,20.47,6602
6603,29.4,112.7,43.96,100335.15,20.4,6603
6604,29.4,112.75,43.79,100323.75,20.33,6604
6605,29.4,112.8,43.74,100300.15,20.35,6605
6606,29.4,112.85,43.68,100276.55,20.37,6606
6607,29.4,112.9,43.62,100252.95,20.39,6607
6608,29.4,112.95,43.75,100224.95,20.4,6608
6609,29.4,113,43.87,100196.95,20.42,6609
6610,29.4,113.05,44.17,100066.15,20.3,6610
6611,29.4,113.1,44.48,99935.35,20.18,6611
6612,29.4,113.15,44.85,99924.55,20.27,6612
6613,29.4,113.2,45.23,99913.75,20.37,6613
6614,29.4,113.25,45.6,99902.95,20.47,6614
6615,29.4,113.3,45.71,99714.35,20.34,6615
6616,29.4,113.35,45.82,99525.75,20.21,6616
6617,29.4,113.4,45.79,99351.35,20.1,6617
6618,29.4,113.45,45.75,99176.95,19.98,6618
6619,29.4,113.5,45.71,99002.55,19.87,6619
6620,29.4,113.55,46.02,98862.35,19.67,6620
6621,29.4,113.6,46.32,98722.15,19.47,6621
6622,29.4,113.65,46.63,98581.95,19.28,6622
6623,29.4,113.7,47.14,98332.75,19.13,6623
6624,29.4,113.75,47.65,98083.55,18.99,6624
6625,29.4,113.8,48.52,98031.35,18.89,6625
6626,29.4,113.85,49.38,97979.15,18.8,6626
6627,29.4,113.9,50.13,97907.15,18.64,6627
6628,29.4,113.95,50.87,97835.15,18.49,6628
6629,29.4,114,51.61,97763.15,18.33,6629
6630,29.4,114.05,52.86,97582.35,18.16,6630
6631,29.4,114.1,54.11,97401.55,17.99,6631
6632,29.4,114.15,55.35,97220.75,17.82,6632
6633,29.4,114.2,56.66,97044.95,17.65,6633
6634,29.4,114.25,57.97,96869.15,17.48,6634
6635,29.4,114.3,59.64,96858.75,17.53,6635
6636,29.4,114.35,61.31,96848.35,17.57,6636
6637,29.4,114.4,63.09,96735.95,17.55,6637
6638,29.4,114.45,64.87,96623.55,17.53,6638
6639,29.4,114.5,66.65,96511.15,17.5,6639
6640,29.4,114.55,68.43,96571.35,17.64,6640
6641,29.4,114.6,70.21,96631.55,17.77,6641
6642,29.4,114.65,71.99,96691.75,17.9,6642
6643,29.4,114.7,73.7,96754.35,18.04,6643
6644,29.4,114.75,75.4,96816.95,18.17,6644
6645,29.4,114.8,77.34,96931.55,18.31,6645
6646,29.4,114.85,79.28,97046.15,18.44,6646
6647,29.4,114.9,81.22,97160.75,18.58,6647
6648,29.4,114.95,82.86,97057.55,18.57,6648
6649,29.4,115,84.5,96954.35,18.56,6649
6650,29.45,112,44.14,100268.15,21.13,6650
6651,29.45,112.05,43.77,100286.35,21.07,6651
6652,29.45,112.1,43.4,100304.55,21.02,6652
6653,29.45,112.15,43.03,100322.75,20.96,6653
6654,29.45,112.2,42.66,100340.95,20.9,6654
6655,29.45,112.25,42.53,100360.35,20.84,6655
6656,29.45,112.3,42.73,100362.95,20.79,6656
6657,29.45,112.35,43.08,100361.55,20.74,6657
6658,29.45,112.4,43.44,100360.15,20.69,6658
6659,29.45,112.45,43.8,100358.75,20.64,6659
6660,29.45,112.5,44.16,100357.35,20.59,6660
6661,29.45,112.55,44.02,100352.35,20.54,6661
6662,29.45,112.6,43.85,100340.95,20.47,6662
6663,29.45,112.65,43.68,100329.55,20.4,6663
6664,29.45,112.7,43.5,100318.15,20.33,6664
6665,29.45,112.75,43.33,100306.75,20.26,6665
6666,29.45,112.8,43.27,100283.15,20.28,6666
6667,29.45,112.85,43.22,100259.55,20.3,6667
6668,29.45,112.9,43.16,100235.95,20.32,6668
6669,29.45,112.95,43.11,100212.35,20.35,6669
6670,29.45,113,43.23,100184.35,20.36,6670
6671,29.45,113.05,43.53,100053.55,20.24,6671
6672,29.45,113.1,43.91,100042.75,20.34,6672
6673,29.45,113.15,44.28,100031.95,20.44,6673
6674,29.45,113.2,44.66,100021.15,20.53,6674
6675,29.45,113.25,45.03,100010.35,20.63,6675
6676,29.45,113.3,45.14,99821.75,20.5,6676
6677,29.45,113.35,45.11,99647.35,20.39,6677
6678,29.45,113.4,45.07,99472.95,20.28,6678
6679,29.45,113.45,45.03,99298.55,20.16,6679
6680,29.45,113.5,44.99,99124.15,20.05,6680
6681,29.45,113.55,45.3,98983.95,19.85,6681
6682,29.45,113.6,45.6,98843.75,19.65,6682
6683,29.45,113.65,45.91,98703.55,19.46,6683
6684,29.45,113.7,46.22,98563.35,19.26,6684
6685,29.45,113.75,46.73,98314.15,19.11,6685
6686,29.45,113.8,47.59,98261.95,19.02,6686
6687,29.45,113.85,48.34,98189.95,18.86,6687
6688,29.45,113.9,49.08,98117.95,18.71,6688
6689,29.45,113.95,49.82,98045.95,18.55,6689
6690,29.45,114,50.57,97973.95,18.39,6690
6691,29.45,114.05,51.81,97793.15,18.22,6691
6692,29.45,114.1,53.06,97612.35,18.05,6692
6693,29.45,114.15,54.3,97431.55,17.88,6693
6694,29.45,114.2,55.55,97250.75,17.71,6694
6695,29.45,114.25,56.86,97074.95,17.54,6695
6696,29.45,114.3,58.53,97064.55,17.59,6696
6697,29.45,114.35,60.31,96952.15,17.56,6697
6698,29.45,114.4,62.09,96839.75,17.54,6698
6699,29.45,114.45,63.87,96727.35,17.52,6699
6700,29.45,114.5,65.65,96614.95,17.49,6700
6701,29.45,114.55,67.43,96675.15,17.63,6701
6702,29.45,114.6,69.21,96735.35,17.76,6702
6703,29.45,114.65,70.99,96795.55,17.89,6703
6704,29.45,114.7,72.77,96855.75,18.03,6704
6705,29.45,114.75,74.48,96918.35,18.16,6705
6706,29.45,114.8,76.42,97032.95,18.3,6706
6707,29.45,114.85,78.36,97147.55,18.43,6707
6708,29.45,114.9,80.29,97262.15,18.57,6708
6709,29.45,114.95,82.23,97376.75,18.71,6709
6710,29.45,115,83.87,97273.55,18.7,6710
6711,29.5,112,43.8,100262.75,21.09,6711
6712,29.5,112.05,43.43,100280.95,21.03,6712
6713,29.5,112.1,43.06,100299.15,20.97,6713
6714,29.5,112.15,42.69,100317.35,20.91,6714
6715,29.5,112.2,42.32,100335.55,20.85,6715
6716,29.5,112.25,41.95,100353.75,20.79,6716
6717,29.5,112.3,42.31,100352.35,20.74,6717
6718,29.5,112.35,42.67,100350.95,20.69,6718
6719,29.5,112.4,43.02,100349.55,20.64,6719
6720,29.5,112.45,43.38,100348.15,20.59,6720
6721,29.5,112.5,43.74,100346.75,20.54,6721
6722,29.5,112.55,43.56,100335.35,20.47,6722
6723,29.5,112.6,43.39,100323.95,20.4,6723
6724,29.5,112.65,43.21,100312.55,20.33,6724
6725,29.5,112.7,43.04,100301.15,20.26,6725
6726,29.5,112.75,42.87,100289.75,20.19,6726
6727,29.5,112.8,42.81,100266.15,20.21,6727
6728,29.5,112.85,42.75,100242.55,20.23,6728
6729,29.5,112.9,42.7,100218.95,20.26,6729
6730,29.5,112.95,42.64,100195.35,20.28,6730
6731,29.5,113,42.59,100171.75,20.3,6731
6732,29.5,113.05,42.96,100160.95,20.4,6732
6733,29.5,113.1,43.34,100150.15,20.5,6733
6734,29.5,113.15,43.71,100139.35,20.6,6734
6735,29.5,113.2,44.09,100128.55,20.7,6735
6736,29.5,113.25,44.46,100117.75,20.8,6736
6737,29.5,113.3,44.42,99943.35,20.68,6737
6738,29.5,113.35,44.39,99768.95,20.57,6738
6739,29.5,113.4,44.35,99594.55,20.45,6739
6740,29.5,113.45,44.31,99420.15,20.34,6740
6741,29.5,113.5,44.27,99245.75,20.23,6741
6742,29.5,113.55,44.58,99105.55,20.03,6742
6743,29.5,113.6,44.88,98965.35,19.83,6743
6744,29.5,113.65,45.19,98825.15,19.64,6744
6745,29.5,113.7,45.5,98684.95,19.44,6745
6746,29.5,113.75,45.8,98544.75,19.24,6746
6747,29.5,113.8,46.55,98472.75,19.08,6747
6748,29.5,113.85,47.29,98400.75,18.93,6748
6749,29.5,113.9,48.03,98328.75,18.77,6749
6750,29.5,113.95,48.77,98256.75,18.62,6750
6751,29.5,114,49.52,98184.75,18.46,6751
6752,29.5,114.05,50.76,98003.95,18.29,6752
6753,29.5,114.1,52.01,97823.15,18.12,6753
6754,29.5,114.15,53.26,97642.35,17.95,6754
6755,29.5,114.2,54.5,97461.55,17.78,6755
6756,29.5,114.25,55.75,97280.75,17.6,6756
6757,29.5,114.3,57.53,97168.35,17.58,6757
6758,29.5,114.35,59.31,97055.95,17.56,6758
6759,29.5,114.4,61.09,96943.55,17.53,6759
6760,29.5,114.45,62.87,96831.15,17.51,6760
6761,29.5,114.5,64.65,96718.75,17.48,6761
6762,29.5,114.55,66.43,96778.95,17.62,6762
6763,29.5,114.6,68.21,96839.15,17.75,6763
6764,29.5,114.65,69.99,96899.35,17.88,6764
6765,29.5,114.7,71.77,96959.55,18.02,6765
6766,29.5,114.75,73.56,97019.75,18.15,6766
6767,29.5,114.8,75.5,97134.35,18.29,6767
6768,29.5,114.85,77.43,97248.95,18.43,6768
6769,29.5,114.9,79.37,97363.55,18.56,6769
6770,29.5,114.95,81.31,97478.15,18.7,6770
6771,29.5,115,83.25,97592.75,18.83,6771
6772,29.55,112,43.97,100266.95,21.09,6772
6773,29.55,112.05,43.35,100275.55,20.99,6773
6774,29.55,112.1,42.98,100293.75,20.93,6774
6775,29.55,112.15,42.61,100311.95,20.87,6775
6776,29.55,112.2,42.24,100330.15,20.81,6776
6777,29.55,112.25,41.87,100348.35,20.75,6777
6778,29.55,112.3,42.22,100346.95,20.7,6778
6779,29.55,112.35,42.58,100345.55,20.65,6779
6780,29.55,112.4,42.94,100344.15,20.6,6780
6781,29.55,112.45,43.29,100342.75,20.55,6781
6782,29.55,112.5,43.54,100336.75,20.48,6782
6783,29.55,112.55,43.58,100328.35,20.4,6783
6784,29.55,112.6,43.41,100316.95,20.33,6784
6785,29.55,112.65,43.24,100305.55,20.26,6785
6786,29.55,112.7,43.06,100294.15,20.19,6786
6787,29.55,112.75,42.89,100282.75,20.12,6787
6788,29.55,112.8,42.83,100259.15,20.14,6788
6789,29.55,112.85,42.78,100235.55,20.16,6789
6790,29.55,112.9,42.72,100211.95,20.18,6790
6791,29.55,112.95,42.67,100188.35,20.21,6791
6792,29.55,113,42.5,100202.15,20.18,6792
6793,29.55,113.05,42.72,100191.55,20.28,6793
6794,29.55,113.1,43.09,100180.75,20.38,6794
6795,29.55,113.15,43.47,100169.95,20.48,6795
6796,29.55,113.2,43.84,100159.15,20.58,6796
6797,29.55,113.25,44.22,100148.35,20.68,6797
6798,29.55,113.3,44.18,99973.95,20.56,6798
6799,29.55,113.35,44.14,99799.55,20.45,6799
6800,29.55,113.4,44.1,99625.15,20.34,6800
6801,29.55,113.45,44.06,99450.75,20.22,6801
6802,29.55,113.5,44.08,99430.35,20.34,6802
6803,29.55,113.55,44.38,99290.15,20.14,6803
6804,29.55,113.6,44.69,99149.95,19.94,6804
6805,29.55,113.65,45,99009.75,19.75,6805
6806,29.55,113.7,45.3,98869.55,19.55,6806
6807,29.55,113.75,45.49,98785.15,19.34,6807
6808,29.55,113.8,45.7,98738.75,19.18,6808
6809,29.55,113.85,46.44,98666.75,19.03,6809
6810,29.55,113.9,47.18,98594.75,18.87,6810
6811,29.55,113.95,47.93,98522.75,18.71,6811
6812,29.55,114,48.67,98450.75,18.56,6812
6813,29.55,114.05,49.91,98269.95,18.39,6813
6814,29.55,114.1,51.16,98089.15,18.22,6814
6815,29.55,114.15,52.41,97908.35,18.05,6815
6816,29.55,114.2,53.65,97727.55,17.87,6816
6817,29.55,114.25,54.38,97662.55,17.73,6817
6818,29.55,114.3,56.16,97550.15,17.71,6818
6819,29.55,114.35,57.94,97437.75,17.68,6819
6820,29.55,114.4,59.72,97325.35,17.66,6820
6821,29.55,114.45,61.5,97212.95,17.64,6821
6822,29.55,114.5,63.16,97100.95,17.61,6822
6823,29.55,114.55,65.03,97026.75,17.65,6823
6824,29.55,114.6,66.82,97086.95,17.78,6824
6825,29.55,114.65,68.6,97147.15,17.91,6825
6826,29.55,114.7,70.38,97207.35,18.05,6826
6827,29.55,114.75,72.16,97267.55,18.18,6827
6828,29.55,114.8,74.1,97382.15,18.32,6828
6829,29.55,114.85,76.04,97496.75,18.45,6829
6830,29.55,114.9,77.98,97611.35,18.59,6830
6831,29.55,114.95,79.91,97725.95,18.73,6831
6832,29.55,115,82.22,97770.55,18.85,6832
6833,29.6,112,44.13,100271.15,21.08,6833
6834,29.6,112.05,43.51,100279.75,20.98,6834
6835,29.6,112.1,42.89,100288.35,20.89,6835
6836,29.6,112.15,42.52,100306.55,20.83,6836
6837,29.6,112.2,42.15,100324.75,20.77,6837
6838,29.6,112.25,41.78,100342.95,20.71,6838
6839,29.6,112.3,42.14,100341.55,20.66,6839
6840,29.6,112.35,42.5,100340.15,20.61,6840
6841,29.6,112.4,42.85,100338.75,20.56,6841
6842,29.6,112.45,43.09,100332.75,20.49,6842
6843,29.6,112.5,43.34,100326.75,20.42,6843
6844,29.6,112.55,43.38,100318.35,20.34,6844
6845,29.6,112.6,43.43,100309.95,20.26,6845
6846,29.6,112.65,43.26,100298.55,20.19,6846
6847,29.6,112.7,43.08,100287.15,20.11,6847
6848,29.6,112.75,42.91,100275.75,20.04,6848
6849,29.6,112.8,42.85,100252.15,20.07,6849
6850,29.6,112.85,42.8,100228.55,20.09,6850
6851,29.6,112.9,42.74,100204.95,20.11,6851
6852,29.6,112.95,42.58,100218.75,20.09,6852
6853,29.6,113,42.42,100232.55,20.06,6853
6854,29.6,113.05,42.63,100221.95,20.16,6854
6855,29.6,113.1,42.84,100211.35,20.26,6855
6856,29.6,113.15,43.22,100200.55,20.36,6856
6857,29.6,113.2,43.59,100189.75,20.46,6857
6858,29.6,113.25,43.97,100178.95,20.56,6858
6859,29.6,113.3,43.93,100004.55,20.44,6859
6860,29.6,113.35,43.89,99830.15,20.33,6860
6861,29.6,113.4,43.85,99655.75,20.22,6861
6862,29.6,113.45,43.87,99635.35,20.33,6862
6863,29.6,113.5,43.88,99614.95,20.45,6863
6864,29.6,113.55,44.19,99474.75,20.25,6864
6865,29.6,113.6,44.5,99334.55,20.06,6865
6866,29.6,113.65,44.8,99194.35,19.86,6866
6867,29.6,113.7,44.99,99109.95,19.65,6867
6868,29.6,113.75,45.17,99025.55,19.43,6868
6869,29.6,113.8,45.38,98979.15,19.28,6869
6870,29.6,113.85,45.59,98932.75,19.13,6870
6871,29.6,113.9,46.33,98860.75,18.97,6871
6872,29.6,113.95,47.08,98788.75,18.81,6872
6873,29.6,114,47.82,98716.75,18.66,6873
6874,29.6,114.05,49.07,98535.95,18.49,6874
6875,29.6,114.1,50.31,98355.15,18.32,6875
6876,29.6,114.15,51.56,98174.35,18.14,6876
6877,29.6,114.2,52.29,98109.35,18,6877
6878,29.6,114.25,53.02,98044.35,17.86,6878
6879,29.6,114.3,54.8,97931.95,17.84,6879
6880,29.6,114.35,56.58,97819.55,17.81,6880
6881,29.6,114.4,58.36,97707.15,17.79,6881
6882,29.6,114.45,60.01,97595.15,17.77,6882
6883,29.6,114.5,61.66,97483.15,17.74,6883
6884,29.6,114.55,63.54,97408.95,17.78,6884
6885,29.6,114.6,65.42,97334.75,17.81,6885
6886,29.6,114.65,67.2,97394.95,17.94,6886
6887,29.6,114.7,68.98,97455.15,18.08,6887
6888,29.6,114.75,70.77,97515.35,18.21,6888
6889,29.6,114.8,72.7,97629.95,18.35,6889
6890,29.6,114.85,74.64,97744.55,18.48,6890
6891,29.6,114.9,76.58,97859.15,18.62,6891
6892,29.6,114.95,78.89,97903.75,18.74,6892
6893,29.6,115,81.2,97948.35,18.86,6893
6894,29.65,112,44.3,100275.35,21.08,6894
6895,29.65,112.05,43.68,100283.95,20.98,6895
6896,29.65,112.1,43.06,100292.55,20.88,6896
6897,29.65,112.15,42.44,100301.15,20.78,6897
6898,29.65,112.2,42.07,100319.35,20.73,6898
6899,29.65,112.25,41.7,100337.55,20.67,6899
6900,29.65,112.3,42.05,100336.15,20.62,6900
6901,29.65,112.35,42.41,100334.75,20.57,6901
6902,29.65,112.4,42.65,100328.75,20.5,6902
6903,29.65,112.45,42.89,100322.75,20.43,6903
6904,29.65,112.5,43.13,100316.75,20.36,6904
6905,29.65,112.55,43.18,100308.35,20.28,6905
6906,29.65,112.6,43.23,100299.95,20.2,6906
6907,29.65,112.65,43.28,100291.55,20.11,6907
6908,29.65,112.7,43.11,100280.15,20.04,6908
6909,29.65,112.75,42.93,100268.75,19.97,6909
6910,29.65,112.8,42.88,100245.15,19.99,6910
6911,29.65,112.85,42.82,100221.55,20.02,6911
6912,29.65,112.9,42.66,100235.35,19.99,6912
6913,29.65,112.95,42.5,100249.15,19.97,6913
6914,29.65,113,42.34,100262.95,19.95,6914
6915,29.65,113.05,42.55,100252.35,20.04,6915
6916,29.65,113.1,42.76,100241.75,20.14,6916
6917,29.65,113.15,42.97,100231.15,20.24,6917
6918,29.65,113.2,43.35,100220.35,20.34,6918
6919,29.65,113.25,43.72,100209.55,20.44,6919
6920,29.65,113.3,43.68,100035.15,20.33,6920
6921,29.65,113.35,43.64,99860.75,20.21,6921
6922,29.65,113.4,43.66,99840.35,20.33,6922
6923,29.65,113.45,43.67,99819.95,20.45,6923
6924,29.65,113.5,43.69,99799.55,20.56,6924
6925,29.65,113.55,44,99659.35,20.36,6925
6926,29.65,113.6,44.3,99519.15,20.17,6926
6927,29.65,113.65,44.49,99434.75,19.95,6927
6928,29.65,113.7,44.67,99350.35,19.74,6928
6929,29.65,113.75,44.86,99265.95,19.53,6929
6930,29.65,113.8,45.07,99219.55,19.38,6930
6931,29.65,113.85,45.27,99173.15,19.22,6931
6932,29.65,113.9,45.48,99126.75,19.07,6932
6933,29.65,113.95,46.23,99054.75,18.91,6933
6934,29.65,114,46.97,98982.75,18.76,6934
6935,29.65,114.05,48.22,98801.95,18.59,6935
6936,29.65,114.1,49.46,98621.15,18.41,6936
6937,29.65,114.15,50.19,98556.15,18.27,6937
6938,29.65,114.2,50.92,98491.15,18.13,6938
6939,29.65,114.25,51.66,98426.15,17.99,6939
6940,29.65,114.3,53.44,98313.75,17.97,6940
6941,29.65,114.35,55.22,98201.35,17.94,6941
6942,29.65,114.4,56.87,98089.35,17.92,6942
6943,29.65,114.45,58.52,97977.35,17.89,6943
6944,29.65,114.5,60.17,97865.35,17.87,6944
6945,29.65,114.55,62.05,97791.15,17.9,6945
6946,29.65,114.6,63.93,97716.95,17.94,6946
6947,29.65,114.65,65.81,97642.75,17.97,6947
6948,29.65,114.7,67.59,97702.95,18.11,6948
6949,29.65,114.75,69.37,97763.15,18.24,6949
6950,29.65,114.8,71.31,97877.75,18.38,6950
6951,29.65,114.85,73.25,97992.35,18.51,6951
6952,29.65,114.9,75.56,98036.95,18.63,6952
6953,29.65,114.95,77.86,98081.55,18.76,6953
6954,29.65,115,80.17,98126.15,18.88,6954
6955,29.7,112,44.46,100279.55,21.08,6955
6956,29.7,112.05,43.84,100288.15,20.98,6956
6957,29.7,112.1,43.22,100296.75,20.88,6957
6958,29.7,112.15,42.6,100305.35,20.78,6958
6959,29.7,112.2,41.98,100313.95,20.68,6959
6960,29.7,112.25,41.61,100332.15,20.62,6960
6961,29.7,112.3,41.97,100330.75,20.57,6961
6962,29.7,112.35,42.21,100324.75,20.5,6962
6963,29.7,112.4,42.45,100318.75,20.44,6963
6964,29.7,112.45,42.69,100312.75,20.37,6964
6965,29.7,112.5,42.93,100306.75,20.3,6965
6966,29.7,112.55,42.98,100298.35,20.22,6966
6967,29.7,112.6,43.03,100289.95,20.13,6967
6968,29.7,112.65,43.08,100281.55,20.05,6968
6969,29.7,112.7,43.13,100273.15,19.97,6969
6970,29.7,112.75,42.95,100261.75,19.9,6970
6971,29.7,112.8,42.9,100238.15,19.92,6971
6972,29.7,112.85,42.74,100251.95,19.9,6972
6973,29.7,112.9,42.58,100265.75,19.87,6973
6974,29.7,112.95,42.41,100279.55,19.85,6974
6975,29.7,113,42.25,100293.35,19.83,6975
6976,29.7,113.05,42.46,100282.75,19.93,6976
6977,29.7,113.1,42.68,100272.15,20.03,6977
6978,29.7,113.15,42.89,100261.55,20.12,6978
6979,29.7,113.2,43.1,100250.95,20.22,6979
6980,29.7,113.25,43.47,100240.15,20.32,6980
6981,29.7,113.3,43.43,100065.75,20.21,6981
6982,29.7,113.35,43.45,100045.35,20.32,6982
6983,29.7,113.4,43.47,100024.95,20.44,6983
6984,29.7,113.45,43.48,100004.55,20.56,6984
6985,29.7,113.5,43.5,99984.15,20.67,6985
6986,29.7,113.55,43.8,99843.95,20.48,6986
6987,29.7,113.6,43.99,99759.55,20.26,6987
6988,29.7,113.65,44.17,99675.15,20.05,6988
6989,29.7,113.7,44.36,99590.75,19.84,6989
6990,29.7,113.75,44.54,99506.35,19.62,6990
6991,29.7,113.8,44.75,99459.95,19.47,6991
6992,29.7,113.85,44.96,99413.55,19.32,6992
6993,29.7,113.9,45.17,99367.15,19.17,6993
6994,29.7,113.95,45.38,99320.75,19.01,6994
6995,29.7,114,46.12,99248.75,18.86,6995
6996,29.7,114.05,47.37,99067.95,18.69,6996
6997,29.7,114.1,48.1,99002.95,18.54,6997
6998,29.7,114.15,48.83,98937.95,18.4,6998
6999,29.7,114.2,49.56,98872.95,18.26,6999
7000,29.7,114.25,50.29,98807.95,18.12,7000
7001,29.7,114.3,52.07,98695.55,18.1,7001
7002,29.7,114.35,53.72,98583.55,18.07,7002
7003,29.7,114.4,55.38,98471.55,18.05,7003
7004,29.7,114.45,57.03,98359.55,18.02,7004
7005,29.7,114.5,58.68,98247.55,18,7005
7006,29.7,114.55,60.56,98173.35,18.03,7006
7007,29.7,114.6,62.44,98099.15,18.07,7007
7008,29.7,114.65,64.32,98024.95,18.1,7008
7009,29.7,114.7,66.19,97950.75,18.14,7009
7010,29.7,114.75,67.98,98010.95,18.27,7010
7011,29.7,114.8,69.91,98125.55,18.41,7011
7012,29.7,114.85,72.22,98170.15,18.53,7012
7013,29.7,114.9,74.53,98214.75,18.65,7013
7014,29.7,114.95,76.84,98259.35,18.77,7014
7015,29.7,115,79.15,98303.95,18.89,7015
7016,29.75,112,44.62,100283.75,21.07,7016
7017,29.75,112.05,44,100292.35,20.97,7017
7018,29.75,112.1,43.38,100300.95,20.88,7018
7019,29.75,112.15,42.76,100309.55,20.78,7019
7020,29.75,112.2,42.15,100318.15,20.68,7020
7021,29.75,112.25,41.53,100326.75,20.58,7021
7022,29.75,112.3,41.77,100320.75,20.51,7022
7023,29.75,112.35,42.01,100314.75,20.44,7023
7024,29.75,112.4,42.25,100308.75,20.37,7024
7025,29.75,112.45,42.49,100302.75,20.31,7025
7026,29.75,112.5,42.73,100296.75,20.24,7026
7027,29.75,112.55,42.78,100288.35,20.15,7027
7028,29.75,112.6,42.83,100279.95,20.07,7028
7029,29.75,112.65,42.88,100271.55,19.99,7029
7030,29.75,112.7,42.93,100263.15,19.91,7030
7031,29.75,112.75,42.97,100254.75,19.83,7031
7032,29.75,112.8,42.81,100268.55,19.8,7032
7033,29.75,112.85,42.65,100282.35,19.78,7033
7034,29.75,112.9,42.49,100296.15,19.76,7034
7035,29.75,112.95,42.33,100309.95,19.73,7035
7036,29.75,113,42.17,100323.75,19.71,7036
7037,29.75,113.05,42.38,100313.15,19.81,7037
7038,29.75,113.1,42.59,100302.55,19.91,7038
7039,29.75,113.15,42.8,100291.95,20.01,7039
7040,29.75,113.2,43.01,100281.35,20.1,7040
7041,29.75,113.25,43.22,100270.75,20.2,7041
7042,29.75,113.3,43.24,100250.35,20.32,7042
7043,29.75,113.35,43.26,100229.95,20.44,7043
7044,29.75,113.4,43.27,100209.55,20.55,7044
7045,29.75,113.45,43.29,100189.15,20.67,7045
7046,29.75,113.5,43.3,100168.75,20.79,7046
7047,29.75,113.55,43.49,100084.35,20.57,7047
7048,29.75,113.6,43.67,99999.95,20.36,7048
7049,29.75,113.65,43.86,99915.55,20.15,7049
7050,29.75,113.7,44.04,99831.15,19.93,7050
7051,29.75,113.75,44.22,99746.75,19.72,7051
7052,29.75,113.8,44.43,99700.35,19.57,7052
7053,29.75,113.85,44.64,99653.95,19.41,7053
