id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,PWV,dataset,PWV,formatted_time
524,P5780,2025/06/03 00:00,27.28,113.57,107.8,株洲市,双田,攸县,23.12,93,995.1,21.0,50.8569,train,50.8569,2025-06-03 00:00:00
525,P4676,2025/06/03 00:00,27.29,112.09,109.5,娄底市,花门,双峰县,21.36,87,995.0,20.8,51.1404,test,51.1404,2025-06-03 00:00:00
526,57776,2025/06/03 00:00,27.3,112.69,1265.9,衡阳市,南岳,南岳区,14.77,100,869.8,12.8,44.7796,train,44.7796,2025-06-03 00:00:00
527,P3853,2025/06/03 00:00,27.31,109.48,466.0,怀化市,梨溪口水库,芷江侗族自治县,20.26,97,957.2,18.2,36.9729,train,36.9729,2025-06-03 00:00:00
528,P7060,2025/06/03 00:00,27.31,112.89,48.0,衡阳市,长江,衡山县,22.83,93,1001.8,20.8,51.9303,train,51.9303,2025-06-03 00:00:00
529,P5778,2025/06/03 00:00,27.31,113.08,86.4,株洲市,四房,渌口区,23.86,99,998.4,20.5,55.8048,train,55.8048,2025-06-03 00:00:00
530,P5775,2025/06/03 00:00,27.31,113.62,161.9,株洲市,山关水库,攸县,23.91,98,988.9,20.7,49.7675,test,49.7675,2025-06-03 00:00:00
531,P3857,2025/06/03 00:00,27.32,109.06,341.0,怀化市,鱼市,新晃侗族自治县,18.01,81,971.0,19.2,37.0313,train,37.0313,2025-06-03 00:00:00
532,P4143,2025/06/03 00:00,27.32,110.16,225.0,怀化市,洪江市安江,洪江市,21.3,97,982.8,19.0,45.2877,train,45.2877,2025-06-03 00:00:00
533,57765,2025/06/03 00:00,27.32,110.41,1386.6,怀化市,雪峰山,洪江市,13.81,80,857.1,15.2,31.5517,train,31.5517,2025-06-03 00:00:00
534,P7067,2025/06/03 00:00,27.32,112.6,118.0,衡阳市,东湖,衡山县,18.69,83,994.8,19.4,37.1682,train,37.1682,2025-06-03 00:00:00
535,P5779,2025/06/03 00:00,27.32,113.28,197.9,株洲市,丫江桥,攸县,24.25,100,985.3,20.6,46.4055,test,46.4055,2025-06-03 00:00:00
536,P6444,2025/06/03 00:00,27.33,111.87,276.2,邵阳市,廉桥,邵东市,22.62,98,977.1,19.8,48.4109,train,48.4109,2025-06-03 00:00:00
537,P4666,2025/06/03 00:00,27.33,112.1,106.8,娄底市,锁石,双峰县,21.76,87,995.8,21.1,49.2754,train,49.2754,2025-06-03 00:00:00
538,P7058,2025/06/03 00:00,27.33,112.66,172.0,衡阳市,红旗电站,衡山县,22.48,98,992.8,19.7,59.0709,train,59.0709,2025-06-03 00:00:00
539,P5774,2025/06/03 00:00,27.33,113.4,106.9,株洲市,坪塘,攸县,21.74,88,995.1,20.9,46.2034,train,46.2034,2025-06-03 00:00:00
540,P3849,2025/06/03 00:00,27.34,109.91,240.0,怀化市,牌楼,中方县,22.15,99,982.3,19.3,49.1486,test,49.1486,2025-06-03 00:00:00
541,57768,2025/06/03 00:00,27.34,111.45,294.1,邵阳市,新邵,新邵县,21.55,100,975.0,18.7,43.4,train,43.4,2025-06-03 00:00:00
542,P5773,2025/06/03 00:00,27.34,113.51,82.0,株洲市,皇图岭,攸县,23.26,93,997.2,21.1,40.354,train,40.354,2025-06-03 00:00:00
543,P4057,2025/06/03 00:00,27.35,109.84,343.0,怀化市,桐木,中方县,22.24,100,970.5,19.2,48.8425,train,48.8425,2025-06-03 00:00:00
544,P7063,2025/06/03 00:00,27.35,112.59,117.0,衡阳市,江东,衡山县,22.57,99,995.6,19.6,52.7085,train,52.7085,2025-06-03 00:00:00
545,P6211,2025/06/03 00:00,27.36,111.09,339.0,邵阳市,岩口,隆回县,21.07,99,970.4,18.5,31.8938,test,31.8938,2025-06-03 00:00:00
546,P7065,2025/06/03 00:00,27.36,112.78,68.0,衡阳市,福田,衡山县,23.57,96,999.3,20.8,53.628,train,53.628,2025-06-03 00:00:00
547,P5777,2025/06/03 00:00,27.36,113.16,109.0,株洲市,文家,渌口区,22.1,94,995.9,20.1,53.1838,train,53.1838,2025-06-03 00:00:00
548,57744,2025/06/03 00:00,27.37,109.16,353.0,怀化市,新晃,新晃侗族自治县,20.71,92,969.5,19.4,47.6,train,47.6,2025-06-03 00:00:00
549,P6225,2025/06/03 00:00,27.37,110.94,302.0,邵阳市,六都寨,隆回县,20.52,97,973.1,18.4,30.348,train,30.348,2025-06-03 00:00:00
550,P6260,2025/06/03 00:00,27.37,111.67,294.1,邵阳市,潭府,新邵县,20.99,98,974.5,18.6,31.7516,test,31.7516,2025-06-03 00:00:00
551,P7051,2025/06/03 00:00,27.37,112.52,96.0,衡阳市,新桥水库,衡山县,23.72,99,996.7,20.4,53.4207,train,53.4207,2025-06-03 00:00:00
552,P4862,2025/06/03 00:00,27.37,112.82,76.9,湘潭市,茶恩寺,湘潭县,24.4,100,999.1,20.7,57.7053,train,57.7053,2025-06-03 00:00:00
553,P5879,2025/06/03 00:00,27.37,113.21,111.0,株洲市,花冲,渌口区,22.1,94,995.8,20.1,53.3688,train,53.3688,2025-06-03 00:00:00
554,P4672,2025/06/03 00:00,27.38,112.03,106.2,娄底市,青树坪,双峰县,22.24,94,994.6,20.2,54.3887,train,54.3887,2025-06-03 00:00:00
555,P4677,2025/06/03 00:00,27.38,112.23,116.2,娄底市,石牛,双峰县,21.43,94,991.9,19.6,47.6443,test,47.6443,2025-06-03 00:00:00
556,P7068,2025/06/03 00:00,27.38,112.57,98.0,衡阳市,贯塘,衡山县,21.88,96,993.7,19.6,49.1119,train,49.1119,2025-06-03 00:00:00
557,P7003,2025/06/03 00:00,27.38,112.99,56.3,衡阳市,三樟,衡东县,21.47,88,1003.0,20.7,45.5476,train,45.5476,2025-06-03 00:00:00
558,P3846,2025/06/03 00:00,27.4,109.25,444.0,怀化市,波州,新晃侗族自治县,21.15,100,956.8,18.4,44.2215,train,44.2215,2025-06-03 00:00:00
559,P4131,2025/06/03 00:00,27.4,110.51,510.0,怀化市,龙潭镇横板桥,溆浦县,20.24,100,951.6,17.7,35.4709,train,35.4709,2025-06-03 00:00:00
560,P6264,2025/06/03 00:00,27.4,111.27,277.3,邵阳市,巨口铺,新邵县,22.51,100,974.8,19.4,56.4702,test,56.4702,2025-06-03 00:00:00
561,P4668,2025/06/03 00:00,27.4,111.99,116.2,娄底市,三塘铺,双峰县,21.06,89,994.1,20.2,48.9631,train,48.9631,2025-06-03 00:00:00
562,P4674,2025/06/03 00:00,27.4,112.43,118.2,娄底市,双鱼,双峰县,21.84,97,992.7,19.4,40.7899,train,40.7899,2025-06-03 00:00:00
563,P5767,2025/06/03 00:00,27.4,113.45,87.6,株洲市,台前,醴陵市,23.77,98,997.2,20.6,52.6607,train,52.6607,2025-06-03 00:00:00
564,P4042,2025/06/03 00:00,27.41,109.81,369.0,怀化市,水宽,芷江侗族自治县,21.17,97,967.7,18.9,45.4281,train,45.4281,2025-06-03 00:00:00
565,P7061,2025/06/03 00:00,27.41,112.64,101.0,衡阳市,白果,衡山县,22.39,97,997.4,19.8,57.1641,test,57.1641,2025-06-03 00:00:00
566,P5766,2025/06/03 00:00,27.41,113.34,191.0,株洲市,龙龟山水库,醴陵市,23.47,95,985.4,20.9,50.7396,train,50.7396,2025-06-03 00:00:00
567,P4050,2025/06/03 00:00,27.42,110.61,541.0,怀化市,大华,溆浦县,19.99,100,948.5,17.5,35.5719,train,35.5719,2025-06-03 00:00:00
568,P5876,2025/06/03 00:00,27.42,113.09,54.0,株洲市,平山,渌口区,22.66,94,1002.1,20.5,55.9185,train,55.9185,2025-06-03 00:00:00
569,P4019,2025/06/03 00:00,27.43,109.36,331.0,怀化市,新店坪镇上坪,芷江侗族自治县,21.34,99,971.8,18.7,43.5935,train,43.5935,2025-06-03 00:00:00
570,P4669,2025/06/03 00:00,27.43,112.11,83.5,娄底市,岳家,双峰县,22.81,97,996.2,20.1,47.1496,test,47.1496,2025-06-03 00:00:00
571,P5764,2025/06/03 00:00,27.43,113.04,45.6,株洲市,梅山,渌口区,22.62,91,1003.1,21.0,50.1757,train,50.1757,2025-06-03 00:00:00
572,P6256,2025/06/03 00:00,27.44,111.43,273.0,邵阳市,白水洞,新邵县,20.17,93,977.1,18.8,39.647,train,39.647,2025-06-03 00:00:00
573,P4661,2025/06/03 00:00,27.44,111.97,128.9,娄底市,甘棠,双峰县,21.19,89,992.4,20.3,45.8314,train,45.8314,2025-06-03 00:00:00
574,P4651,2025/06/03 00:00,27.44,112.14,83.5,娄底市,金开街道,双峰县,21.96,90,997.6,20.7,32.6019,train,32.6019,2025-06-03 00:00:00
575,P5849,2025/06/03 00:00,27.44,113.16,84.0,株洲市,龙门,渌口区,22.52,94,999.2,20.4,53.7436,test,53.7436,2025-06-03 00:00:00
576,57745,2025/06/03 00:00,27.45,109.68,272.2,怀化市,芷江,芷江侗族自治县,21.26,95,978.5,19.3,43.0104,train,43.0104,2025-06-03 00:00:00
577,P3833,2025/06/03 00:00,27.45,109.76,263.0,怀化市,岩桥,芷江侗族自治县,22.1,100,979.3,19.1,54.8114,train,54.8114,2025-06-03 00:00:00
578,P6251,2025/06/03 00:00,27.45,111.18,304.0,邵阳市,车塘,新邵县,21.43,97,972.6,19.1,49.8885,train,49.8885,2025-06-03 00:00:00
579,57774,2025/06/03 00:00,27.45,112.17,103.1,娄底市,双峰,双峰县,21.56,94,990.9,19.7,50.3,train,50.3,2025-06-03 00:00:00
580,P4200,2025/06/03 00:00,27.46,109.95,236.0,怀化市,中方站,中方县,20.97,92,981.9,19.6,46.04,test,46.04,2025-06-03 00:00:00
581,P5765,2025/06/03 00:00,27.46,113.39,118.0,株洲市,明月,醴陵市,22.94,94,994.2,20.7,54.4953,train,54.4953,2025-06-03 00:00:00
582,P6263,2025/06/03 00:00,27.47,111.73,685.0,邵阳市,岳坪峰,新邵县,20.37,100,930.2,17.8,35.1539,train,35.1539,2025-06-03 00:00:00
583,P4670,2025/06/03 00:00,27.47,112.43,115.2,娄底市,井字,双峰县,21.7,94,993.0,19.8,44.1488,train,44.1488,2025-06-03 00:00:00
584,P4860,2025/06/03 00:00,27.47,112.73,84.2,湘潭市,龙口,湘潭县,22.07,91,997.4,20.6,49.7879,train,49.7879,2025-06-03 00:00:00
585,P5763,2025/06/03 00:00,27.47,113.53,81.0,株洲市,清水江村,醴陵市,24.65,95,999.3,21.7,50.0842,test,50.0842,2025-06-03 00:00:00
586,P4667,2025/06/03 00:00,27.48,112.19,67.0,娄底市,茅坪,双峰县,21.58,89,999.1,20.6,45.2791,train,45.2791,2025-06-03 00:00:00
587,P4569,2025/06/03 00:00,27.49,111.93,298.7,娄底市,坝塘,涟源市,12.93,56,970.3,19.8,20.5054,train,20.5054,2025-06-03 00:00:00
588,P4678,2025/06/03 00:00,27.49,112.27,123.2,娄底市,民实,双峰县,22.94,100,991.5,19.7,43.796,train,43.796,2025-06-03 00:00:00
589,P5753,2025/06/03 00:00,27.49,113.23,77.3,株洲市,均楚,醴陵市,24.1,100,999.4,20.5,63.1423,train,63.1423,2025-06-03 00:00:00
590,P5760,2025/06/03 00:00,27.49,113.6,55.4,株洲市,大广塘水库,醴陵市,26.11,100,998.6,21.8,46.1143,test,46.1143,2025-06-03 00:00:00
591,P4858,2025/06/03 00:00,27.5,112.83,99.0,湘潭市,印子山水库,湘潭县,22.06,95,995.5,19.9,47.1902,train,47.1902,2025-06-03 00:00:00
592,P5893,2025/06/03 00:00,27.5,113.01,82.0,株洲市,三旺,渌口区,21.49,87,999.0,20.9,43.5661,train,43.5661,2025-06-03 00:00:00
593,P3827,2025/06/03 00:00,27.51,109.45,370.0,怀化市,芷江县大树坳,芷江侗族自治县,21.02,100,967.8,18.3,45.1626,train,45.1626,2025-06-03 00:00:00
594,P6248,2025/06/03 00:00,27.51,111.57,346.5,邵阳市,寸石,新邵县,18.78,85,969.4,19.1,39.8043,train,39.8043,2025-06-03 00:00:00
595,P5757,2025/06/03 00:00,27.51,113.49,63.8,株洲市,泗汾,醴陵市,23.24,89,998.9,21.8,36.9184,test,36.9184,2025-06-03 00:00:00
596,P3825,2025/06/03 00:00,27.52,110.18,259.7,怀化市,新建敬老院,中方县,21.08,96,982.9,19.0,43.7433,train,43.7433,2025-06-03 00:00:00
597,P4561,2025/06/03 00:00,27.52,111.76,693.0,娄底市,龙山林场,涟源市,19.36,100,930.3,17.0,46.0593,train,46.0593,2025-06-03 00:00:00
598,P4671,2025/06/03 00:00,27.52,112.1,84.1,娄底市,走马街,双峰县,21.77,92,996.7,20.2,48.6434,train,48.6434,2025-06-03 00:00:00
599,P4056,2025/06/03 00:00,27.53,110.35,255.0,怀化市,接龙,中方县,20.43,96,978.0,18.5,42.9679,train,42.9679,2025-06-03 00:00:00
600,P6201,2025/06/03 00:00,27.53,110.77,1350.0,邵阳市,小沙江,隆回县,14.17,78,861.9,16.0,32.9722,test,32.9722,2025-06-03 00:00:00
601,P4663,2025/06/03 00:00,27.53,112.23,56.5,娄底市,黄马洲,双峰县,21.83,90,1000.3,20.6,42.7237,train,42.7237,2025-06-03 00:00:00
602,P4854,2025/06/03 00:00,27.53,112.34,140.0,湘潭市,中沙,湘乡市,21.37,92,992.5,19.9,46.9517,train,46.9517,2025-06-03 00:00:00
603,P4855,2025/06/03 00:00,27.53,112.51,76.4,湘潭市,石鼓,湘潭县,22.48,98,997.4,19.7,56.4808,train,56.4808,2025-06-03 00:00:00
604,P5771,2025/06/03 00:00,27.53,113.0,132.0,株洲市,向阳,渌口区,21.49,87,994.2,20.9,46.1953,train,46.1953,2025-06-03 00:00:00
605,P5848,2025/06/03 00:00,27.53,113.14,49.0,株洲市,庙前,渌口区,22.34,91,1002.8,20.8,46.1561,test,46.1561,2025-06-03 00:00:00
606,P5750,2025/06/03 00:00,27.53,113.28,96.1,株洲市,周坊水库,醴陵市,24.1,100,997.0,20.5,43.4915,train,43.4915,2025-06-03 00:00:00
607,P4571,2025/06/03 00:00,27.55,111.68,185.6,娄底市,孙家桥,涟源市,20.21,87,986.1,19.9,48.1747,train,48.1747,2025-06-03 00:00:00
608,P5754,2025/06/03 00:00,27.55,113.16,65.0,株洲市,昭陵,渌口区,21.49,87,1002.5,20.9,44.6874,train,44.6874,2025-06-03 00:00:00
609,P4675,2025/06/03 00:00,27.56,112.01,88.5,娄底市,洪山殿,双峰县,21.61,88,996.5,20.8,47.732,train,47.732,2025-06-03 00:00:00
610,P4852,2025/06/03 00:00,27.56,112.92,68.2,湘潭市,中路铺水库,湘潭县,20.89,82,1000.2,21.4,44.3916,test,44.3916,2025-06-03 00:00:00
611,P4512,2025/06/03 00:00,27.57,111.37,289.0,娄底市,连岩,冷水江市,21.96,100,974.3,19.0,52.8243,train,52.8243,2025-06-03 00:00:00
612,P5756,2025/06/03 00:00,27.57,113.36,66.7,株洲市,罗家冲水库,醴陵市,25.17,100,999.0,21.2,46.9573,train,46.9573,2025-06-03 00:00:00
613,P6215,2025/06/03 00:00,27.58,111.02,546.0,邵阳市,鸭田,隆回县,19.18,93,947.8,18.0,41.5322,train,41.5322,2025-06-03 00:00:00
614,P4574,2025/06/03 00:00,27.58,111.81,148.8,娄底市,茶亭子,涟源市,20.58,87,988.7,20.2,43.3088,train,43.3088,2025-06-03 00:00:00
615,P4657,2025/06/03 00:00,27.58,112.09,106.0,娄底市,洪福,娄星区,21.83,94,994.2,19.9,43.3256,test,43.3256,2025-06-03 00:00:00
616,P4851,2025/06/03 00:00,27.58,112.65,98.7,湘潭市,严冲水库,湘潭县,23.04,98,997.7,20.1,54.9007,train,54.9007,2025-06-03 00:00:00
617,P3800,2025/06/03 00:00,27.59,110.28,186.0,怀化市,铜湾,中方县,21.23,92,989.2,19.8,48.5748,train,48.5748,2025-06-03 00:00:00
618,P6224,2025/06/03 00:00,27.59,110.96,643.0,邵阳市,金石桥,隆回县,18.04,88,938.5,17.9,36.5488,train,36.5488,2025-06-03 00:00:00
619,P4578,2025/06/03 00:00,27.59,111.77,208.3,娄底市,茅塘,涟源市,19.86,85,982.5,20.0,42.9607,train,42.9607,2025-06-03 00:00:00
620,P4573,2025/06/03 00:00,27.59,111.9,146.8,娄底市,荷塘,涟源市,21.29,90,989.7,20.2,47.7761,test,47.7761,2025-06-03 00:00:00
621,P5759,2025/06/03 00:00,27.59,113.49,78.7,株洲市,孙家湾,醴陵市,23.61,91,999.6,21.7,45.3479,train,45.3479,2025-06-03 00:00:00
622,P5751,2025/06/03 00:00,27.59,113.59,90.6,株洲市,小洞塘水库,醴陵市,25.48,100,997.2,21.4,46.842,train,46.842,2025-06-03 00:00:00
623,P4516,2025/06/03 00:00,27.6,111.48,178.0,娄底市,杨源,冷水江市,21.16,94,986.2,19.4,42.7863,train,42.7863,2025-06-03 00:00:00
624,P4890,2025/06/03 00:00,27.6,112.35,98.0,湘潭市,虞唐,湘乡市,21.19,89,994.1,20.3,55.5432,train,55.5432,2025-06-03 00:00:00
625,57749,2025/06/03 00:00,27.61,110.03,286.9,怀化市,怀化,鹤城区,22.1,100,976.5,19.1,43.4457,test,43.4457,2025-06-03 00:00:00
626,P3796,2025/06/03 00:00,27.61,110.1,246.0,怀化市,泸阳,中方县,20.49,91,981.4,19.4,41.8015,train,41.8015,2025-06-03 00:00:00
627,P5752,2025/06/03 00:00,27.61,113.1,34.0,株洲市,三门,天元区,21.78,86,1003.2,21.3,41.693,train,41.693,2025-06-03 00:00:00
628,P5741,2025/06/03 00:00,27.61,113.14,72.5,株洲市,北洲,渌口区,24.26,97,1000.0,21.1,55.743,train,55.743,2025-06-03 00:00:00
629,P4440,2025/06/03 00:00,27.62,111.1,274.0,娄底市,半山水库,新化县,20.35,95,977.4,18.6,40.8575,train,40.8575,2025-06-03 00:00:00
630,P4576,2025/06/03 00:00,27.62,111.62,281.2,娄底市,谢家,涟源市,22.15,99,981.8,19.3,48.2726,test,48.2726,2025-06-03 00:00:00
631,P4850,2025/06/03 00:00,27.62,112.71,65.1,湘潭市,锦石,湘潭县,23.53,97,999.9,20.6,52.1252,train,52.1252,2025-06-03 00:00:00
632,P3798,2025/06/03 00:00,27.63,110.6,265.2,怀化市,北斗溪,溆浦县,21.04,97,978.5,18.8,43.9154,train,43.9154,2025-06-03 00:00:00
633,P4594,2025/06/03 00:00,27.63,111.69,199.0,娄底市,杨岭水库,涟源市,21.33,93,983.2,19.7,49.0139,train,49.0139,2025-06-03 00:00:00
634,P4572,2025/06/03 00:00,27.63,111.93,148.0,娄底市,水洞底,娄星区,21.12,86,993.0,20.8,48.2062,train,48.2062,2025-06-03 00:00:00
635,P4662,2025/06/03 00:00,27.63,112.24,74.9,娄底市,杏子铺,双峰县,23.24,97,999.9,20.4,44.8899,test,44.88989999,2025-06-03 00:00:00
636,P4660,2025/06/03 00:00,27.63,112.25,68.4,娄底市,水府庙,双峰县,5.57,24,1000.4,19.9,10.0193,train,10.0193,2025-06-03 00:00:00
637,P4848,2025/06/03 00:00,27.63,112.38,104.0,湘潭市,栗山,湘乡市,21.63,92,998.6,20.1,46.4458,train,46.4458,2025-06-03 00:00:00
638,P5749,2025/06/03 00:00,27.63,113.24,57.9,株洲市,石亭,醴陵市,24.36,98,1001.4,21.0,53.0048,train,53.0048,2025-06-03 00:00:00
639,P4055,2025/06/03 00:00,27.64,110.32,210.0,怀化市,铜鼎,中方县,21.43,97,987.6,19.1,36.2038,train,36.2038,2025-06-03 00:00:00
640,P4846,2025/06/03 00:00,27.64,112.34,82.0,湘潭市,洋潭电站,湘乡市,21.69,90,999.1,20.5,49.3983,test,49.3983,2025-06-03 00:00:00
641,P4845,2025/06/03 00:00,27.64,112.58,259.8,湘潭市,梅桥,湘乡市,19.15,84,978.2,19.6,40.8236,train,40.8236,2025-06-03 00:00:00
642,P4847,2025/06/03 00:00,27.64,112.63,93.5,湘潭市,上石坝水库,湘潭县,21.08,88,995.6,20.4,41.8459,train,41.8459,2025-06-03 00:00:00
643,P5755,2025/06/03 00:00,27.64,113.37,58.0,株洲市,茶山,醴陵市,17.8,69,1001.8,21.6,29.6809,train,29.6809,2025-06-03 00:00:00
644,57781,2025/06/03 00:00,27.64,113.51,75.9,株洲市,醴陵,醴陵市,20.76,81,999.6,21.5,52.2,train,52.2,2025-06-03 00:00:00
645,P4517,2025/06/03 00:00,27.65,111.56,338.0,娄底市,大冲,冷水江市,19.59,87,970.7,19.4,41.239,test,41.239,2025-06-03 00:00:00
646,P4615,2025/06/03 00:00,27.65,112.0,154.0,娄底市,军分区仓库,娄星区,25.81,75,991.7,26.4,46.5413,train,46.5413,2025-06-03 00:00:00
647,P4582,2025/06/03 00:00,27.66,111.77,146.5,娄底市,青树,涟源市,21.9,92,989.6,20.3,46.2455,train,46.2455,2025-06-03 00:00:00
648,P4575,2025/06/03 00:00,27.66,111.83,185.0,娄底市,斗笠山,涟源市,22.07,91,985.6,20.6,42.5419,train,42.5419,2025-06-03 00:00:00
649,P4843,2025/06/03 00:00,27.66,112.45,75.4,湘潭市,洙津渡,湘乡市,21.72,89,1000.9,20.7,47.1102,train,47.1102,2025-06-03 00:00:00
650,P5748,2025/06/03 00:00,27.66,113.16,68.0,株洲市,南洲,渌口区,21.99,89,1000.6,20.9,52.746,test,52.746,2025-06-03 00:00:00
651,P3784,2025/06/03 00:00,27.67,109.71,314.0,怀化市,江口圩,麻阳苗族自治县,21.42,100,976.7,18.6,46.1165,train,46.1165,2025-06-03 00:00:00
652,P3790,2025/06/03 00:00,27.67,109.85,230.0,怀化市,贺家田,鹤城区,21.61,99,983.2,18.9,47.1333,train,47.1333,2025-06-03 00:00:00
653,P3783,2025/06/03 00:00,27.67,110.16,325.0,怀化市,花桥,中方县,22.1,100,969.8,19.1,45.4763,train,45.4763,2025-06-03 00:00:00
654,P5740,2025/06/03 00:00,27.67,113.02,77.0,株洲市,建龙,天元区,20.26,82,999.6,20.9,34.4745,train,34.4745,2025-06-03 00:00:00
655,P5747,2025/06/03 00:00,27.68,113.07,52.5,株洲市,雷打石,天元区,21.52,85,1002.4,21.3,42.4227,test,42.4227,2025-06-03 00:00:00
656,P5758,2025/06/03 00:00,27.68,113.18,51.0,株洲市,松西子,渌口区,22.04,86,1003.8,21.5,48.545,train,48.545,2025-06-03 00:00:00
657,P5715,2025/06/03 00:00,27.68,113.46,62.2,株洲市,国瓷,醴陵市,22.16,87,999.6,21.4,47.759,train,47.759,2025-06-03 00:00:00
658,P3781,2025/06/03 00:00,27.69,110.68,528.9,怀化市,两丫坪,溆浦县,17.94,87,950.4,18.0,34.7408,train,34.7408,2025-06-03 00:00:00
659,P4416,2025/06/03 00:00,27.69,111.28,211.0,娄底市,科头,新化县,20.77,90,982.2,19.8,43.1319,train,43.1319,2025-06-03 00:00:00
660,57763,2025/06/03 00:00,27.69,112.0,155.5,娄底市,娄底,娄底市,20.47,86,984.9,20.3,44.5,test,44.5,2025-06-03 00:00:00
661,P4844,2025/06/03 00:00,27.69,112.11,99.7,湘潭市,毛田,湘乡市,22.34,95,996.9,20.1,45.4548,train,45.4548,2025-06-03 00:00:00
662,P4877,2025/06/03 00:00,27.69,112.21,132.0,湘潭市,水府旅游区,湘乡市,20.75,84,997.4,20.9,47.4823,train,47.4823,2025-06-03 00:00:00
663,P3782,2025/06/03 00:00,27.7,109.6,265.2,怀化市,锦和,麻阳苗族自治县,20.99,98,978.1,18.6,46.7858,train,46.7858,2025-06-03 00:00:00
664,57760,2025/06/03 00:00,27.7,111.44,249.2,娄底市,冷水江,冷水江市,22.43,96,979.9,20.0,48.2124,train,48.2124,2025-06-03 00:00:00
665,57762,2025/06/03 00:00,27.7,111.7,167.2,娄底市,涟源,涟源市,19.97,86,979.9,19.9,46.2,test,46.2,2025-06-03 00:00:00
666,P4873,2025/06/03 00:00,27.7,112.97,74.1,湘潭市,梅林桥,湘潭县,22.94,94,997.6,20.7,53.9346,train,53.9346,2025-06-03 00:00:00
667,P4885,2025/06/03 00:00,27.71,112.6,132.5,湘潭市,奇才,湘潭县,22.1,94,993.4,20.1,50.8714,train,50.8714,2025-06-03 00:00:00
668,P5743,2025/06/03 00:00,27.71,113.37,75.0,株洲市,将军,醴陵市,23.01,92,998.0,21.1,42.8857,train,42.8857,2025-06-03 00:00:00
669,P4564,2025/06/03 00:00,27.72,111.63,185.0,娄底市,芙蓉,涟源市,22.2,95,988.7,20.0,44.052,train,44.052,2025-06-03 00:00:00
670,P4577,2025/06/03 00:00,27.72,111.77,108.0,娄底市,湖泉,涟源市,21.96,90,993.7,20.7,37.659,test,37.659,2025-06-03 00:00:00
671,P4841,2025/06/03 00:00,27.72,112.34,57.0,湘潭市,潭市,湘乡市,22.73,92,999.9,20.9,49.4635,train,49.4635,2025-06-03 00:00:00
672,P5761,2025/06/03 00:00,27.72,113.32,51.0,株洲市,油田,醴陵市,23.84,93,1001.9,21.5,43.4497,train,43.4497,2025-06-03 00:00:00
673,P3778,2025/06/03 00:00,27.73,110.41,121.0,怀化市,黄溪口,辰溪县,22.51,100,992.3,19.4,49.3009,train,49.3009,2025-06-03 00:00:00
674,P4639,2025/06/03 00:00,27.73,112.0,151.5,娄底市,市气象局,娄星区,24.61,96,991.1,21.5,50.385,train,50.385,2025-06-03 00:00:00
675,P4879,2025/06/03 00:00,27.73,112.72,40.5,湘潭市,石潭,湘潭县,21.99,89,1002.5,20.9,44.9409,test,44.9409,2025-06-03 00:00:00
676,P5737,2025/06/03 00:00,27.73,113.5,103.0,株洲市,沩山,醴陵市,19.22,75,994.8,21.5,29.9715,train,29.9715,2025-06-03 00:00:00
677,P5738,2025/06/03 00:00,27.73,113.67,89.6,株洲市,浦口,醴陵市,26.11,100,998.2,21.8,46.1944,train,46.1944,2025-06-03 00:00:00
678,P4038,2025/06/03 00:00,27.74,110.53,566.3,怀化市,统溪河,溆浦县,21.55,100,945.0,18.7,42.9664,train,42.9664,2025-06-03 00:00:00
679,P5739,2025/06/03 00:00,27.74,113.05,117.0,株洲市,竹溪,天元区,21.9,92,995.1,20.3,49.8097,train,49.8097,2025-06-03 00:00:00
680,P5734,2025/06/03 00:00,27.74,113.11,39.0,株洲市,湘云,天元区,21.14,84,1003.9,21.2,45.3419,test,45.3419,2025-06-03 00:00:00
681,P3811,2025/06/03 00:00,27.75,110.14,213.0,怀化市,肖家溪,辰溪县,22.1,100,988.0,19.1,45.5579,train,45.5579,2025-06-03 00:00:00
682,P4481,2025/06/03 00:00,27.75,110.89,851.1,娄底市,大桥,新化县,15.49,77,913.8,17.6,34.4068,train,34.4068,2025-06-03 00:00:00
683,57761,2025/06/03 00:00,27.75,111.29,215.4,娄底市,新化,新化县,20.36,85,984.4,20.4,43.6,train,43.6,2025-06-03 00:00:00
684,P4627,2025/06/03 00:00,27.75,112.02,112.5,娄底市,乐坪,娄星区,21.63,87,993.5,21.0,49.2805,train,49.2805,2025-06-03 00:00:00
685,57772,2025/06/03 00:00,27.75,112.51,86.9,湘潭市,湘乡,湘乡市,22.55,93,998.5,20.6,45.8,test,45.8,2025-06-03 00:00:00
686,P5736,2025/06/03 00:00,27.75,113.27,73.0,株洲市,福生,渌口区,22.66,94,1000.1,20.5,51.3606,train,51.3606,2025-06-03 00:00:00
687,P4601,2025/06/03 00:00,27.76,111.92,165.0,娄底市,石井,娄星区,23.18,91,989.9,21.4,46.2788,train,46.2788,2025-06-03 00:00:00
