id,Station_Id_C,time,Lat,Lon,Alti,City,Station_Name,Cnty,VAP,RHU,PRS,TEM,pwv,dataset,formatted_time,id,predict,rh,sp,t2m,target
520,P6214,2025/06/03 00:00,27.26,111.15,312.0,邵阳市,滩头,隆回县,21.82,100,971.5,18.9,38.1141,test,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
521,57777,2025/06/03 00:00,27.26,112.84,159.1,衡阳市,衡山,衡山县,22.73,92,990,20.9,57.4765,train,2025-06-03 00:00:00,1032.0,46.496902,80.68,99249.35,21.18,1032.0
522,P5781,2025/06/03 00:00,27.26,113.7,170.1,株洲市,黄丰桥,攸县,23.37,100,986.3,20.0,45.1549,train,2025-06-03 00:00:00,1041.0,43.709034,84.61,96784.75,19.74,1041.0
523,P7004,2025/06/03 00:00,27.28,112.94,75.3,衡阳市,石湾,衡东县,22.51,90,1000.7,21.1,53.4137,train,2025-06-03 00:00:00,1033.0,46.435143,80.93,99346.95,21.21,1033.0
524,P5780,2025/06/03 00:00,27.28,113.57,107.8,株洲市,双田,攸县,23.12,93,995.1,21.0,50.8569,train,2025-06-03 00:00:00,1040.0,44.041515,84.52,97385.95,20.0,1040.0
525,P4676,2025/06/03 00:00,27.29,112.09,109.5,娄底市,花门,双峰县,21.36,87,995,20.8,51.1404,test,2025-06-03 00:00:00,1025.0,46.689705,75.64,98245.15,20.54,1025.0
526,57776,2025/06/03 00:00,27.3,112.69,1265.9,衡阳市,南岳,南岳区,14.77,100,869.8,12.8,44.7796,train,2025-06-03 00:00:00,1031.0,48.607388,79.82,99121.95,21.14,1031.0
527,P3853,2025/06/03 00:00,27.31,109.48,466.0,怀化市,梨溪口水库,芷江侗族自治县,20.26,97,957.2,18.2,36.9729,train,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
528,P7060,2025/06/03 00:00,27.31,112.89,48.0,衡阳市,长江,衡山县,22.83,93,1001.8,20.8,51.9303,train,2025-06-03 00:00:00,1033.0,46.435143,80.93,99346.95,21.21,1033.0
529,P5778,2025/06/03 00:00,27.31,113.08,86.4,株洲市,四房,渌口区,23.86,99,998.4,20.5,55.8048,train,2025-06-03 00:00:00,1035.0,45.83579,81.13,99287.35,21.12,1035.0
530,P5775,2025/06/03 00:00,27.31,113.62,161.9,株洲市,山关水库,攸县,23.91,98,988.9,20.7,49.7675,test,2025-06-03 00:00:00,1040.0,44.041515,84.52,97385.95,20.0,1040.0
531,P3857,2025/06/03 00:00,27.32,109.06,341.0,怀化市,鱼市,新晃侗族自治县,18.01,81,971,19.2,37.0313,train,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
532,P4143,2025/06/03 00:00,27.32,110.16,225.0,怀化市,洪江市安江,洪江市,21.3,97,982.8,19.0,45.2877,train,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
533,57765,2025/06/03 00:00,27.32,110.41,1386.6,怀化市,雪峰山,洪江市,13.81,80,857.1,15.2,31.5517,train,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
534,P7067,2025/06/03 00:00,27.32,112.6,118.0,衡阳市,东湖,衡山县,18.69,83,994.8,19.4,37.1682,train,2025-06-03 00:00:00,1030.0,45.60773,78.54,99009.15,21.07,1030.0
535,P5779,2025/06/03 00:00,27.32,113.28,197.9,株洲市,丫江桥,攸县,24.25,100,985.3,20.6,46.4055,test,2025-06-03 00:00:00,1037.0,44.02342,81.57,98742.75,20.75,1037.0
536,P6444,2025/06/03 00:00,27.33,111.87,276.2,邵阳市,廉桥,邵东市,22.62,98,977.1,19.8,48.4109,train,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
537,P4666,2025/06/03 00:00,27.33,112.1,106.8,娄底市,锁石,双峰县,21.76,87,995.8,21.1,49.2754,train,2025-06-03 00:00:00,1025.0,46.689705,75.64,98245.15,20.54,1025.0
538,P7058,2025/06/03 00:00,27.33,112.66,172.0,衡阳市,红旗电站,衡山县,22.48,98,992.8,19.7,59.0709,train,2025-06-03 00:00:00,1031.0,48.607388,79.82,99121.95,21.14,1031.0
539,P5774,2025/06/03 00:00,27.33,113.4,106.9,株洲市,坪塘,攸县,21.74,88,995.1,20.9,46.2034,train,2025-06-03 00:00:00,1038.0,43.330463,82.8,98320.75,20.49,1038.0
540,P3849,2025/06/03 00:00,27.34,109.91,240.0,怀化市,牌楼,中方县,22.15,99,982.3,19.3,49.1486,test,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
541,57768,2025/06/03 00:00,27.34,111.45,294.1,邵阳市,新邵,新邵县,21.55,100,975,18.7,43.4,train,2025-06-03 00:00:00,1024.0,44.706043,75.1,97996.15,20.33,1024.0
542,P5773,2025/06/03 00:00,27.34,113.51,82.0,株洲市,皇图岭,攸县,23.26,93,997.2,21.1,40.354,train,2025-06-03 00:00:00,1039.0,45.04867,83.97,97904.55,20.24,1039.0
543,P4057,2025/06/03 00:00,27.35,109.84,343.0,怀化市,桐木,中方县,22.24,100,970.5,19.2,48.8425,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
544,P7063,2025/06/03 00:00,27.35,112.59,117.0,衡阳市,江东,衡山县,22.57,99,995.6,19.6,52.7085,train,2025-06-03 00:00:00,1061.0,46.678646,79.09,99052.35,21.08,1061.0
545,P6211,2025/06/03 00:00,27.36,111.09,339.0,邵阳市,岩口,隆回县,21.07,99,970.4,18.5,31.8938,test,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
546,P7065,2025/06/03 00:00,27.36,112.78,68.0,衡阳市,福田,衡山县,23.57,96,999.3,20.8,53.628,train,2025-06-03 00:00:00,1063.0,47.325768,81.03,99320.95,21.14,1063.0
547,P5777,2025/06/03 00:00,27.36,113.16,109.0,株洲市,文家,渌口区,22.1,94,995.9,20.1,53.1838,train,2025-06-03 00:00:00,1067.0,45.11726,81.86,99282.95,21.04,1067.0
548,57744,2025/06/03 00:00,27.37,109.16,353.0,怀化市,新晃,新晃侗族自治县,20.71,92,969.5,19.4,47.6,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
549,P6225,2025/06/03 00:00,27.37,110.94,302.0,邵阳市,六都寨,隆回县,20.52,97,973.1,18.4,30.348,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
550,P6260,2025/06/03 00:00,27.37,111.67,294.1,邵阳市,潭府,新邵县,20.99,98,974.5,18.6,31.7516,test,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
551,P7051,2025/06/03 00:00,27.37,112.52,96.0,衡阳市,新桥水库,衡山县,23.72,99,996.7,20.4,53.4207,train,2025-06-03 00:00:00,1060.0,47.013687,77.81,98939.55,21.01,1060.0
552,P4862,2025/06/03 00:00,27.37,112.82,76.9,湘潭市,茶恩寺,湘潭县,24.4,100,999.1,20.7,57.7053,train,2025-06-03 00:00:00,1063.0,47.325768,81.03,99320.95,21.14,1063.0
553,P5879,2025/06/03 00:00,27.37,113.21,111.0,株洲市,花冲,渌口区,22.1,94,995.8,20.1,53.3688,train,2025-06-03 00:00:00,1067.0,45.11726,81.86,99282.95,21.04,1067.0
554,P4672,2025/06/03 00:00,27.38,112.03,106.2,娄底市,青树坪,双峰县,22.24,94,994.6,20.2,54.3887,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
555,P4677,2025/06/03 00:00,27.38,112.23,116.2,娄底市,石牛,双峰县,21.43,94,991.9,19.6,47.6443,test,2025-06-03 00:00:00,1057.0,47.11049,76.49,98610.35,20.81,1057.0
556,P7068,2025/06/03 00:00,27.38,112.57,98.0,衡阳市,贯塘,衡山县,21.88,96,993.7,19.6,49.1119,train,2025-06-03 00:00:00,1061.0,46.678646,79.09,99052.35,21.08,1061.0
557,P7003,2025/06/03 00:00,27.38,112.99,56.3,衡阳市,三樟,衡东县,21.47,88,1003,20.7,45.5476,train,2025-06-03 00:00:00,1065.0,46.927917,81.93,99532.15,21.22,1065.0
558,P3846,2025/06/03 00:00,27.4,109.25,444.0,怀化市,波州,新晃侗族自治县,21.15,100,956.8,18.4,44.2215,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
559,P4131,2025/06/03 00:00,27.4,110.51,510.0,怀化市,龙潭镇横板桥,溆浦县,20.24,100,951.6,17.7,35.4709,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
560,P6264,2025/06/03 00:00,27.4,111.27,277.3,邵阳市,巨口铺,新邵县,22.51,100,974.8,19.4,56.4702,test,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
561,P4668,2025/06/03 00:00,27.4,111.99,116.2,娄底市,三塘铺,双峰县,21.06,89,994.1,20.2,48.9631,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
562,P4674,2025/06/03 00:00,27.4,112.43,118.2,娄底市,双鱼,双峰县,21.84,97,992.7,19.4,40.7899,train,2025-06-03 00:00:00,1059.0,46.02998,77.32,98887.95,20.99,1059.0
563,P5767,2025/06/03 00:00,27.4,113.45,87.6,株洲市,台前,醴陵市,23.77,98,997.2,20.6,52.6607,train,2025-06-03 00:00:00,1069.0,45.090668,83.59,98544.55,20.57,1069.0
564,P4042,2025/06/03 00:00,27.41,109.81,369.0,怀化市,水宽,芷江侗族自治县,21.17,97,967.7,18.9,45.4281,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
565,P7061,2025/06/03 00:00,27.41,112.64,101.0,衡阳市,白果,衡山县,22.39,97,997.4,19.8,57.1641,test,2025-06-03 00:00:00,1061.0,46.678646,79.09,99052.35,21.08,1061.0
566,P5766,2025/06/03 00:00,27.41,113.34,191.0,株洲市,龙龟山水库,醴陵市,23.47,95,985.4,20.9,50.7396,train,2025-06-03 00:00:00,1068.0,45.923187,82.42,98960.75,20.83,1068.0
567,P4050,2025/06/03 00:00,27.42,110.61,541.0,怀化市,大华,溆浦县,19.99,100,948.5,17.5,35.5719,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
568,P5876,2025/06/03 00:00,27.42,113.09,54.0,株洲市,平山,渌口区,22.66,94,1002.1,20.5,55.9185,train,2025-06-03 00:00:00,1066.0,45.656284,81.92,99440.15,21.15,1066.0
569,P4019,2025/06/03 00:00,27.43,109.36,331.0,怀化市,新店坪镇上坪,芷江侗族自治县,21.34,99,971.8,18.7,43.5935,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
570,P4669,2025/06/03 00:00,27.43,112.11,83.5,娄底市,岳家,双峰县,22.81,97,996.2,20.1,47.1496,test,2025-06-03 00:00:00,1056.0,46.063408,75.95,98361.35,20.6,1056.0
571,P5764,2025/06/03 00:00,27.43,113.04,45.6,株洲市,梅山,渌口区,22.62,91,1003.1,21.0,50.1757,train,2025-06-03 00:00:00,1065.0,46.927917,81.93,99532.15,21.22,1065.0
572,P6256,2025/06/03 00:00,27.44,111.43,273.0,邵阳市,白水洞,新邵县,20.17,93,977.1,18.8,39.647,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
573,P4661,2025/06/03 00:00,27.44,111.97,128.9,娄底市,甘棠,双峰县,21.19,89,992.4,20.3,45.8314,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
574,P4651,2025/06/03 00:00,27.44,112.14,83.5,娄底市,金开街道,双峰县,21.96,90,997.6,20.7,32.6019,train,2025-06-03 00:00:00,1056.0,46.063408,75.95,98361.35,20.6,1056.0
575,P5849,2025/06/03 00:00,27.44,113.16,84.0,株洲市,龙门,渌口区,22.52,94,999.2,20.4,53.7436,test,2025-06-03 00:00:00,1067.0,45.11726,81.86,99282.95,21.04,1067.0
576,57745,2025/06/03 00:00,27.45,109.68,272.2,怀化市,芷江,芷江侗族自治县,21.26,95,978.5,19.3,43.0104,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
577,P3833,2025/06/03 00:00,27.45,109.76,263.0,怀化市,岩桥,芷江侗族自治县,22.1,100,979.3,19.1,54.8114,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
578,P6251,2025/06/03 00:00,27.45,111.18,304.0,邵阳市,车塘,新邵县,21.43,97,972.6,19.1,49.8885,train,2025-06-03 00:00:00,1055.0,44.297554,75.3,98106.95,20.38,1055.0
579,57774,2025/06/03 00:00,27.45,112.17,103.1,娄底市,双峰,双峰县,21.56,94,990.9,19.7,50.3,train,2025-06-03 00:00:00,1057.0,47.11049,76.49,98610.35,20.81,1057.0
580,P4200,2025/06/03 00:00,27.46,109.95,236.0,怀化市,中方站,中方县,20.97,92,981.9,19.6,46.04,test,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
581,P5765,2025/06/03 00:00,27.46,113.39,118.0,株洲市,明月,醴陵市,22.94,94,994.2,20.7,54.4953,train,2025-06-03 00:00:00,1100.0,45.72389,84.31,98774.15,20.65,1100.0
582,P6263,2025/06/03 00:00,27.47,111.73,685.0,邵阳市,岳坪峰,新邵县,20.37,100,930.2,17.8,35.1539,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
583,P4670,2025/06/03 00:00,27.47,112.43,115.2,娄底市,井字,双峰县,21.7,94,993,19.8,44.1488,train,2025-06-03 00:00:00,1090.0,45.96862,77.86,98931.15,21.0,1090.0
584,P4860,2025/06/03 00:00,27.47,112.73,84.2,湘潭市,龙口,湘潭县,22.07,91,997.4,20.6,49.7879,train,2025-06-03 00:00:00,1093.0,46.030777,80.51,99265.15,21.08,1093.0
585,P5763,2025/06/03 00:00,27.47,113.53,81.0,株洲市,清水江村,醴陵市,24.65,95,999.3,21.7,50.0842,test,2025-06-03 00:00:00,1101.0,44.638256,85.41,98363.75,20.4,1101.0
586,P4667,2025/06/03 00:00,27.48,112.19,67.0,娄底市,茅坪,双峰县,21.58,89,999.1,20.6,45.2791,train,2025-06-03 00:00:00,1088.0,45.689007,76.8,98726.55,20.88,1088.0
587,P4569,2025/06/03 00:00,27.49,111.93,298.7,娄底市,坝塘,涟源市,12.93,56,970.3,19.8,20.5054,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
588,P4678,2025/06/03 00:00,27.49,112.27,123.2,娄底市,民实,双峰县,22.94,100,991.5,19.7,43.796,train,2025-06-03 00:00:00,1089.0,46.438683,77.37,98879.55,20.99,1089.0
589,P5753,2025/06/03 00:00,27.49,113.23,77.3,株洲市,均楚,醴陵市,24.1,100,999.4,20.5,63.1423,train,2025-06-03 00:00:00,1098.0,46.349274,82.65,99435.75,21.07,1098.0
590,P5760,2025/06/03 00:00,27.49,113.6,55.4,株洲市,大广塘水库,醴陵市,26.11,100,998.6,21.8,46.1143,test,2025-06-03 00:00:00,1102.0,44.764484,86.4,97927.75,20.19,1102.0
591,P4858,2025/06/03 00:00,27.5,112.83,99.0,湘潭市,印子山水库,湘潭县,22.06,95,995.5,19.9,47.1902,train,2025-06-03 00:00:00,1094.0,46.499584,81.38,99392.55,21.11,1094.0
592,P5893,2025/06/03 00:00,27.5,113.01,82.0,株洲市,三旺,渌口区,21.49,87,999,20.9,43.5661,train,2025-06-03 00:00:00,1096.0,46.630966,82.67,99619.75,21.2,1096.0
593,P3827,2025/06/03 00:00,27.51,109.45,370.0,怀化市,芷江县大树坳,芷江侗族自治县,21.02,100,967.8,18.3,45.1626,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
594,P6248,2025/06/03 00:00,27.51,111.57,346.5,邵阳市,寸石,新邵县,18.78,85,969.4,19.1,39.8043,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
595,P5757,2025/06/03 00:00,27.51,113.49,63.8,株洲市,泗汾,醴陵市,23.24,89,998.9,21.8,36.9184,test,2025-06-03 00:00:00,1101.0,44.638256,85.41,98363.75,20.4,1101.0
596,P3825,2025/06/03 00:00,27.52,110.18,259.7,怀化市,新建敬老院,中方县,21.08,96,982.9,19.0,43.7433,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
597,P4561,2025/06/03 00:00,27.52,111.76,693.0,娄底市,龙山林场,涟源市,19.36,100,930.3,17.0,46.0593,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
598,P4671,2025/06/03 00:00,27.52,112.1,84.1,娄底市,走马街,双峰县,21.77,92,996.7,20.2,48.6434,train,2025-06-03 00:00:00,1087.0,45.09879,76.15,98472.15,20.66,1087.0
599,P4056,2025/06/03 00:00,27.53,110.35,255.0,怀化市,接龙,中方县,20.43,96,978,18.5,42.9679,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
600,P6201,2025/06/03 00:00,27.53,110.77,1350.0,邵阳市,小沙江,隆回县,14.17,78,861.9,16.0,32.9722,test,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
601,P4663,2025/06/03 00:00,27.53,112.23,56.5,娄底市,黄马洲,双峰县,21.83,90,1000.3,20.6,42.7237,train,2025-06-03 00:00:00,1088.0,45.689007,76.8,98726.55,20.88,1088.0
602,P4854,2025/06/03 00:00,27.53,112.34,140.0,湘潭市,中沙,湘乡市,21.37,92,992.5,19.9,46.9517,train,2025-06-03 00:00:00,1089.0,46.438683,77.37,98879.55,20.99,1089.0
603,P4855,2025/06/03 00:00,27.53,112.51,76.4,湘潭市,石鼓,湘潭县,22.48,98,997.4,19.7,56.4808,train,2025-06-03 00:00:00,1091.0,46.265182,78.35,98982.75,21.02,1091.0
604,P5771,2025/06/03 00:00,27.53,113.0,132.0,株洲市,向阳,渌口区,21.49,87,994.2,20.9,46.1953,train,2025-06-03 00:00:00,1096.0,46.630966,82.67,99619.75,21.2,1096.0
605,P5848,2025/06/03 00:00,27.53,113.14,49.0,株洲市,庙前,渌口区,22.34,91,1002.8,20.8,46.1561,test,2025-06-03 00:00:00,1097.0,45.387337,82.66,99527.75,21.13,1097.0
606,P5750,2025/06/03 00:00,27.53,113.28,96.1,株洲市,周坊水库,醴陵市,24.1,100,997,20.5,43.4915,train,2025-06-03 00:00:00,1099.0,46.710068,83.2,99184.55,20.91,1099.0
607,P4571,2025/06/03 00:00,27.55,111.68,185.6,娄底市,孙家桥,涟源市,20.21,87,986.1,19.9,48.1747,train,2025-06-03 00:00:00,1086.0,44.0117,75.51,98217.75,20.43,1086.0
608,P5754,2025/06/03 00:00,27.55,113.16,65.0,株洲市,昭陵,渌口区,21.49,87,1002.5,20.9,44.6874,train,2025-06-03 00:00:00,1098.0,46.349274,82.65,99435.75,21.07,1098.0
609,P4675,2025/06/03 00:00,27.56,112.01,88.5,娄底市,洪山殿,双峰县,21.61,88,996.5,20.8,47.732,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
610,P4852,2025/06/03 00:00,27.56,112.92,68.2,湘潭市,中路铺水库,湘潭县,20.89,82,1000.2,21.4,44.3916,test,2025-06-03 00:00:00,1126.0,45.043106,81.97,99608.55,21.15,1126.0
611,P4512,2025/06/03 00:00,27.57,111.37,289.0,娄底市,连岩,冷水江市,21.96,100,974.3,19.0,52.8243,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
612,P5756,2025/06/03 00:00,27.57,113.36,66.7,株洲市,罗家冲水库,醴陵市,25.17,100,999,21.2,46.9573,train,2025-06-03 00:00:00,1131.0,45.956707,84.79,98874.15,20.65,1131.0
613,P6215,2025/06/03 00:00,27.58,111.02,546.0,邵阳市,鸭田,隆回县,19.18,93,947.8,18.0,41.5322,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
614,P4574,2025/06/03 00:00,27.58,111.81,148.8,娄底市,茶亭子,涟源市,20.58,87,988.7,20.2,43.3088,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
615,P4657,2025/06/03 00:00,27.58,112.09,106.0,娄底市,洪福,娄星区,21.83,94,994.2,19.9,43.3256,test,2025-06-03 00:00:00,1118.0,43.31291,75.67,98592.95,20.66,1118.0
616,P4851,2025/06/03 00:00,27.58,112.65,98.7,湘潭市,严冲水库,湘潭县,23.04,98,997.7,20.1,54.9007,train,2025-06-03 00:00:00,1124.0,45.945465,80.42,99443.75,21.08,1124.0
617,P3800,2025/06/03 00:00,27.59,110.28,186.0,怀化市,铜湾,中方县,21.23,92,989.2,19.8,48.5748,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
618,P6224,2025/06/03 00:00,27.59,110.96,643.0,邵阳市,金石桥,隆回县,18.04,88,938.5,17.9,36.5488,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
619,P4578,2025/06/03 00:00,27.59,111.77,208.3,娄底市,茅塘,涟源市,19.86,85,982.5,20.0,42.9607,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
620,P4573,2025/06/03 00:00,27.59,111.9,146.8,娄底市,荷塘,涟源市,21.29,90,989.7,20.2,47.7761,test,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
621,P5759,2025/06/03 00:00,27.59,113.49,78.7,株洲市,孙家湾,醴陵市,23.61,91,999.6,21.7,45.3479,train,2025-06-03 00:00:00,1132.0,45.292225,85.58,98692.55,20.54,1132.0
622,P5751,2025/06/03 00:00,27.59,113.59,90.6,株洲市,小洞塘水库,醴陵市,25.48,100,997.2,21.4,46.842,train,2025-06-03 00:00:00,1133.0,45.388435,86.57,98256.55,20.33,1133.0
623,P4516,2025/06/03 00:00,27.6,111.48,178.0,娄底市,杨源,冷水江市,21.16,94,986.2,19.4,42.7863,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
624,P4890,2025/06/03 00:00,27.6,112.35,98.0,湘潭市,虞唐,湘乡市,21.19,89,994.1,20.3,55.5432,train,2025-06-03 00:00:00,1120.0,46.590878,77.41,99067.35,20.99,1120.0
625,57749,2025/06/03 00:00,27.61,110.03,286.9,怀化市,怀化,鹤城区,22.1,100,976.5,19.1,43.4457,test,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
626,P3796,2025/06/03 00:00,27.61,110.1,246.0,怀化市,泸阳,中方县,20.49,91,981.4,19.4,41.8015,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
627,P5752,2025/06/03 00:00,27.61,113.1,34.0,株洲市,三门,天元区,21.78,86,1003.2,21.3,41.693,train,2025-06-03 00:00:00,1128.0,47.220284,83.14,99627.75,21.13,1128.0
628,P5741,2025/06/03 00:00,27.61,113.14,72.5,株洲市,北洲,渌口区,24.26,97,1000,21.1,55.743,train,2025-06-03 00:00:00,1128.0,47.220284,83.14,99627.75,21.13,1128.0
629,P4440,2025/06/03 00:00,27.62,111.1,274.0,娄底市,半山水库,新化县,20.35,95,977.4,18.6,40.8575,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
630,P4576,2025/06/03 00:00,27.62,111.62,281.2,娄底市,谢家,涟源市,22.15,99,981.8,19.3,48.2726,test,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
631,P4850,2025/06/03 00:00,27.62,112.71,65.1,湘潭市,锦石,湘潭县,23.53,97,999.9,20.6,52.1252,train,2025-06-03 00:00:00,1124.0,45.945465,80.42,99443.75,21.08,1124.0
632,P3798,2025/06/03 00:00,27.63,110.6,265.2,怀化市,北斗溪,溆浦县,21.04,97,978.5,18.8,43.9154,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
633,P4594,2025/06/03 00:00,27.63,111.69,199.0,娄底市,杨岭水库,涟源市,21.33,93,983.2,19.7,49.0139,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
634,P4572,2025/06/03 00:00,27.63,111.93,148.0,娄底市,水洞底,娄星区,21.12,86,993,20.8,48.2062,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
635,P4662,2025/06/03 00:00,27.63,112.24,74.9,娄底市,杏子铺,双峰县,23.24,97,999.9,20.4,44.8899,test,2025-06-03 00:00:00,1119.0,43.47559,76.52,98888.75,20.88,1119.0
636,P4660,2025/06/03 00:00,27.63,112.25,68.4,娄底市,水府庙,双峰县,5.57,24,1000.4,19.9,10.0193,train,2025-06-03 00:00:00,1119.0,43.47559,76.52,98888.75,20.88,1119.0
637,P4848,2025/06/03 00:00,27.63,112.38,104.0,湘潭市,栗山,湘乡市,21.63,92,998.6,20.1,46.4458,train,2025-06-03 00:00:00,1121.0,46.833923,78.02,99103.15,21.0,1121.0
638,P5749,2025/06/03 00:00,27.63,113.24,57.9,株洲市,石亭,醴陵市,24.36,98,1001.4,21.0,53.0048,train,2025-06-03 00:00:00,1129.0,46.99293,83.13,99535.75,21.06,1129.0
639,P4055,2025/06/03 00:00,27.64,110.32,210.0,怀化市,铜鼎,中方县,21.43,97,987.6,19.1,36.2038,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
640,P4846,2025/06/03 00:00,27.64,112.34,82.0,湘潭市,洋潭电站,湘乡市,21.69,90,999.1,20.5,49.3983,test,2025-06-03 00:00:00,1120.0,46.590878,77.41,99067.35,20.99,1120.0
641,P4845,2025/06/03 00:00,27.64,112.58,259.8,湘潭市,梅桥,湘乡市,19.15,84,978.2,19.6,40.8236,train,2025-06-03 00:00:00,1123.0,46.032906,79.59,99295.95,21.04,1123.0
642,P4847,2025/06/03 00:00,27.64,112.63,93.5,湘潭市,上石坝水库,湘潭县,21.08,88,995.6,20.4,41.8459,train,2025-06-03 00:00:00,1123.0,46.032906,79.59,99295.95,21.04,1123.0
643,P5755,2025/06/03 00:00,27.64,113.37,58.0,株洲市,茶山,醴陵市,17.8,69,1001.8,21.6,29.6809,train,2025-06-03 00:00:00,1131.0,45.956707,84.79,98874.15,20.65,1131.0
644,57781,2025/06/03 00:00,27.64,113.51,75.9,株洲市,醴陵,醴陵市,20.76,81,999.6,21.5,52.2,train,2025-06-03 00:00:00,1132.0,45.292225,85.58,98692.55,20.54,1132.0
645,P4517,2025/06/03 00:00,27.65,111.56,338.0,娄底市,大冲,冷水江市,19.59,87,970.7,19.4,41.239,test,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
646,P4615,2025/06/03 00:00,27.65,112.0,154.0,娄底市,军分区仓库,娄星区,25.81,75,991.7,26.4,46.5413,train,2025-06-03 00:00:00,1117.0,43.783886,75.02,98338.55,20.44,1117.0
647,P4582,2025/06/03 00:00,27.66,111.77,146.5,娄底市,青树,涟源市,21.9,92,989.6,20.3,46.2455,train,2025-06-03 00:00:00,1148.0,43.920475,74.54,98459.35,20.45,1148.0
648,P4575,2025/06/03 00:00,27.66,111.83,185.0,娄底市,斗笠山,涟源市,22.07,91,985.6,20.6,42.5419,train,2025-06-03 00:00:00,1148.0,43.920475,74.54,98459.35,20.45,1148.0
649,P4843,2025/06/03 00:00,27.66,112.45,75.4,湘潭市,洙津渡,湘乡市,21.72,89,1000.9,20.7,47.1102,train,2025-06-03 00:00:00,1153.0,44.83965,78.68,99326.75,21.01,1153.0
