time_utc,time_bj,latitude,longitude,t2m_K,sp_Pa,t2m_C
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,112.5,295.41565,99099.06,22.265656
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,112.75,295.51135,99452.06,22.361359
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,113.0,295.8512,99738.06,22.701202
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,113.25,295.80823,99514.06,22.658234
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,113.5,295.36682,98503.06,22.216827
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,113.75,295.04456,97433.06,21.894562
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,114.0,294.22034,96150.06,21.070343
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,114.25,295.4723,96534.06,22.322296
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,114.5,295.8297,97581.06,22.679718
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,114.75,295.8883,98986.06,22.738312
2025-06-03 16:00:00,2025-06-04 00:00:00,27.5,115.0,295.91956,99833.06,22.769562
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,112.0,295.53088,98068.06,22.38089
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,112.25,294.9254,98669.06,21.775421
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,112.5,295.66174,98992.06,22.51175
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,112.75,295.91174,99274.06,22.76175
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,113.0,296.09534,99519.06,22.945343
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,113.25,296.2516,98971.06,23.101593
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,113.5,295.8219,97931.06,22.671906
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,113.75,294.97034,96458.06,21.820343
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,114.0,295.0172,95963.06,21.867218
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,114.25,295.7633,97036.06,22.613312
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,114.5,295.36487,98149.06,22.214874
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,114.75,295.42346,99528.06,22.273468
2025-06-03 16:00:00,2025-06-04 00:00:00,27.25,115.0,296.29846,99646.06,23.148468
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,112.0,295.5426,98355.06,22.392609
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,112.25,294.90588,98954.06,21.75589
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,112.5,295.62854,99375.06,22.478546
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,112.75,296.42932,99565.06,23.279327
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,113.0,296.68127,99150.06,23.53128
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,113.25,296.83752,98601.06,23.68753
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,113.5,296.95862,98123.06,23.808624
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,113.75,296.25354,96785.06,23.103546
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,114.0,295.84338,96462.06,22.69339
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,114.25,296.109,97467.06,22.959015
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,114.5,295.73987,98474.06,22.589874
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,114.75,296.3219,99497.06,23.171906
2025-06-03 16:00:00,2025-06-04 00:00:00,27.0,115.0,297.19885,99615.06,24.048859
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,112.0,295.92346,98725.06,22.773468
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,112.25,295.0426,99324.06,21.892609
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,112.5,295.26526,99822.06,22.115265
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,112.75,296.71448,99768.06,23.564484
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,113.0,297.01135,99071.06,23.861359
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,113.25,297.23987,98758.06,24.089874
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,113.5,297.33752,98348.06,24.18753
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,113.75,296.9254,96701.06,23.775421
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,114.0,295.1754,95203.06,22.025421
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,114.25,295.98596,96027.06,22.835968
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,114.5,296.1598,98179.06,23.009796
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,114.75,296.8258,99241.06,23.675812
2025-06-03 16:00:00,2025-06-04 00:00:00,26.75,115.0,296.9723,98834.06,23.822296
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,112.0,295.31995,98646.06,22.169952
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,112.25,295.04846,99081.06,21.898468
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,112.5,294.984,99506.06,21.834015
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,112.75,295.9391,99344.06,22.789093
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,113.0,296.04065,98857.06,22.890656
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,113.25,296.33167,98693.06,23.181671
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,113.5,296.193,97222.06,23.043
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,113.75,295.97424,95134.06,22.82425
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,114.0,293.36096,92016.06,20.210968
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,114.25,295.52502,94822.06,22.37503
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,114.5,295.98987,97584.06,22.839874
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,114.75,295.96643,98448.06,22.816437
2025-06-03 16:00:00,2025-06-04 00:00:00,26.5,115.0,295.74573,97789.06,22.595734
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,112.0,293.40393,96881.06,20.253937
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,112.25,293.75745,97176.06,20.607452
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,112.5,295.1305,97780.06,21.9805
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,112.75,295.2848,98430.06,22.134796
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,113.0,295.31018,98654.06,22.160187
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,113.25,295.37854,97922.06,22.228546
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,113.5,294.83557,95459.06,21.685577
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,113.75,293.40588,91573.06,20.25589
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,114.0,292.1969,89306.06,19.046906
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,114.25,295.10315,94234.06,21.953156
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,114.5,295.57776,97226.06,22.427765
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,114.75,295.5758,97963.06,22.425812
2025-06-03 16:00:00,2025-06-04 00:00:00,26.25,115.0,295.76135,97804.06,22.611359
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,112.0,292.21057,93981.06,19.060577
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,112.25,292.8473,95633.06,19.697296
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,112.5,294.568,97201.06,21.418
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,112.75,294.95862,97866.06,21.808624
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,113.0,295.24182,98254.06,22.091827
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,113.25,295.14807,96931.06,21.998077
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,113.5,294.29456,93691.06,21.144562
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,113.75,292.90198,89949.06,19.751984
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,114.0,292.56213,89330.06,19.41214
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,114.25,294.3551,94153.06,21.205109
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,114.5,295.39612,96891.06,22.246124
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,114.75,295.7633,97925.06,22.613312
2025-06-03 16:00:00,2025-06-04 00:00:00,26.0,115.0,295.87073,98089.06,22.720734
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,112.0,294.55627,96608.06,21.40628
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,112.25,294.34924,97480.06,21.19925
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,112.5,295.02502,97372.06,21.87503
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,112.75,295.3512,96567.06,22.201202
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,113.0,295.2008,95927.06,22.050812
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,113.25,294.8004,94823.06,21.650421
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,113.5,294.47815,93632.06,21.328156
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,113.75,294.359,92358.06,21.209015
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,114.0,294.3766,92801.06,21.226593
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,114.25,294.69495,95062.06,21.544952
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,114.5,295.46057,97263.06,22.310577
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,114.75,295.7301,97972.06,22.580109
2025-06-03 16:00:00,2025-06-04 00:00:00,25.75,115.0,295.70667,97751.06,22.556671
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,112.0,293.3512,96269.06,20.201202
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,112.25,293.36096,96109.06,20.210968
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,112.5,294.39612,95583.06,21.246124
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,112.75,294.984,95697.06,21.834015
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,113.0,294.4723,95095.06,21.322296
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,113.25,294.1383,93969.06,20.988312
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,113.5,294.08948,92857.06,20.939484
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,113.75,294.37854,93149.06,21.228546
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,114.0,294.23206,93673.06,21.082062
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,114.25,294.77112,95539.06,21.621124
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,114.5,295.24377,97060.06,22.09378
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,114.75,295.62463,97845.06,22.47464
2025-06-03 16:00:00,2025-06-04 00:00:00,25.5,115.0,295.74963,97621.06,22.59964
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,112.0,291.47034,92727.06,18.320343
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,112.25,292.193,93706.06,19.043
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,112.5,293.2379,94827.06,20.087921
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,112.75,294.36877,95223.06,21.21878
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,113.0,294.31018,95274.06,21.160187
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,113.25,294.1383,94635.06,20.988312
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,113.5,294.7926,95369.06,21.642609
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,113.75,294.99377,95650.06,21.84378
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,114.0,294.2965,94646.06,21.146515
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,114.25,294.9723,96048.06,21.822296
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,114.5,295.36682,97420.06,22.216827
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,114.75,295.693,97729.06,22.543
2025-06-03 16:00:00,2025-06-04 00:00:00,25.25,115.0,295.80432,97393.06,22.654327
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,112.0,291.60706,92841.06,18.457062
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,112.25,292.34338,94159.06,19.19339
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,112.5,293.03088,95578.06,19.88089
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,112.75,293.09534,93722.06,19.945343
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,113.0,293.24182,93625.06,20.091827
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,113.25,294.71838,96063.06,21.56839
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,113.5,295.43713,96973.06,22.28714
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,113.75,295.3141,97432.06,22.164093
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,114.0,294.30627,95533.06,21.15628
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,114.25,294.61682,96211.06,21.466827
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,114.5,294.92932,96494.06,21.779327
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,114.75,295.27112,96829.06,22.121124
2025-06-03 16:00:00,2025-06-04 00:00:00,25.0,115.0,295.74182,96990.06,22.591827
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,112.0,292.7848,94362.06,19.634796
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,112.25,293.5465,95355.06,20.396515
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,112.5,293.6598,96201.06,20.509796
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,112.75,293.09924,93653.06,19.94925
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,113.0,293.36682,93096.06,20.216827
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,113.25,294.8473,95539.06,21.697296
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,113.5,295.3551,97025.06,22.205109
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,113.75,295.18323,97512.06,22.033234
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,114.0,294.33948,95783.06,21.189484
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,114.25,294.16174,95464.06,21.01175
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,114.5,294.45667,95537.06,21.306671
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,114.75,294.9176,96027.06,21.767609
2025-06-03 16:00:00,2025-06-04 00:00:00,24.75,115.0,295.3883,96189.06,22.238312
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,112.0,293.43518,94242.06,20.285187
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,112.25,294.40198,94867.06,21.251984
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,112.5,294.05823,95639.06,20.908234
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,112.75,294.35315,95682.06,21.203156
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,113.0,294.64417,95252.06,21.494171
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,113.25,295.04065,96137.06,21.890656
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,113.5,295.43127,97425.06,22.28128
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,113.75,295.2223,97054.06,22.072296
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,114.0,294.7594,96044.06,21.609406
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,114.25,294.50354,95444.06,21.353546
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,114.5,294.48987,95017.06,21.339874
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,114.75,294.96252,95587.06,21.81253
2025-06-03 16:00:00,2025-06-04 00:00:00,24.5,115.0,295.72034,96759.06,22.570343
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,112.0,294.55627,94915.06,21.40628
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,112.25,293.8844,94091.06,20.734406
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,112.5,294.13635,94935.06,20.986359
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,112.75,295.2379,97023.06,22.087921
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,113.0,295.7887,98261.06,22.638702
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,113.25,295.99768,98698.06,22.847687
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,113.5,295.8844,98376.06,22.734406
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,113.75,295.7008,97689.06,22.550812
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,114.0,295.29065,96696.06,22.140656
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,114.25,294.95276,96023.06,21.802765
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,114.5,295.02893,95745.06,21.878937
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,114.75,295.62268,96588.06,22.472687
2025-06-03 16:00:00,2025-06-04 00:00:00,24.25,115.0,296.4137,97800.06,23.263702
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,112.0,296.6344,98388.06,23.484406
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,112.25,295.79065,97463.06,22.640656
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,112.5,295.35315,95919.06,22.203156
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,112.75,295.46838,96633.06,22.31839
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,113.0,296.02893,98010.06,22.878937
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,113.25,296.3141,98582.06,23.164093
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,113.5,296.2262,98305.06,23.076202
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,113.75,295.81995,97386.06,22.669952
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,114.0,295.18518,95961.06,22.035187
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,114.25,295.3141,96097.06,22.164093
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,114.5,296.01135,96928.06,22.861359
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,114.75,296.4098,97577.06,23.259796
2025-06-03 16:00:00,2025-06-04 00:00:00,24.0,115.0,296.32385,97562.06,23.173859
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,112.0,296.0525,98714.56,22.902496
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,112.25,295.90015,99568.56,22.750153
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,112.5,295.4568,99995.56,22.306793
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,112.75,295.365,99900.56,22.214996
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,113.0,296.34546,99230.56,23.195465
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,113.25,295.23218,99569.56,22.082184
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,113.5,295.32397,100112.56,22.17398
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,113.75,295.03882,100319.56,21.888824
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,114.0,294.78687,100201.56,21.636871
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,114.25,295.5056,99944.56,22.355621
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,114.5,295.27515,100326.56,22.125153
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,114.75,295.23804,100157.56,22.088043
2025-06-03 17:00:00,2025-06-04 01:00:00,31.0,115.0,294.94897,99228.56,21.79898
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,112.0,295.9939,99826.56,22.843903
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,112.25,296.3806,100123.56,23.230621
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,112.5,296.1306,100185.56,22.980621
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,112.75,295.7107,100213.56,22.5607
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,113.0,295.29272,100255.56,22.14273
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,113.25,295.02124,100374.56,21.871246
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,113.5,295.2732,100483.56,22.1232
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,113.75,295.2517,100543.56,22.101715
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,114.0,295.06616,100541.56,21.916168
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,114.25,294.98218,100435.56,21.832184
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,114.5,294.82788,100432.56,21.677887
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,114.75,295.8689,100288.56,22.718903
2025-06-03 17:00:00,2025-06-04 01:00:00,30.75,115.0,295.77124,99800.56,22.621246
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,112.0,296.82593,100375.56,23.675934
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,112.25,296.82007,100255.56,23.670074
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,112.5,296.2849,100314.56,23.134918
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,112.75,295.615,100423.56,22.464996
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,113.0,295.0935,100493.56,21.943512
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,113.25,295.15015,100459.56,22.000153
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,113.5,294.97632,100453.56,21.826324
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,113.75,294.97437,100448.56,21.824371
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,114.0,295.0935,100468.56,21.943512
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,114.25,295.22827,100540.56,22.078278
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,114.5,295.12476,100534.56,21.974762
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,114.75,296.3025,100636.56,23.152496
2025-06-03 17:00:00,2025-06-04 01:00:00,30.5,115.0,296.79858,100489.56,23.64859
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,112.0,296.30835,100344.56,23.158356
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,112.25,296.23218,100366.56,23.082184
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,112.5,295.16772,100449.56,22.01773
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,112.75,294.62085,100495.56,21.470856
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,113.0,294.37476,100428.56,21.224762
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,113.25,294.48608,100452.56,21.33609
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,113.5,294.63452,100578.56,21.484528
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,113.75,294.48413,100537.56,21.334137
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,114.0,294.84546,100545.56,21.695465
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,114.25,295.10132,100519.56,21.951324
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,114.5,295.3728,100359.56,22.222809
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,114.75,295.96655,100177.56,22.816559
2025-06-03 17:00:00,2025-06-04 01:00:00,30.25,115.0,295.91772,100240.56,22.76773
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,112.0,296.92163,100324.56,23.771637
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,112.25,296.6775,100372.56,23.527496
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,112.5,295.59546,100415.56,22.445465
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,112.75,294.44507,100445.56,21.295074
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,113.0,295.01733,100527.56,21.86734
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,113.25,295.51343,100575.56,22.363434
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,113.5,295.92163,100559.56,22.771637
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,113.75,294.95093,100411.56,21.800934
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,114.0,294.6267,100397.56,21.476715
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,114.25,293.9724,100336.56,20.822418
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,114.5,294.1931,100116.56,21.043121
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,114.75,295.05835,99680.56,21.908356
2025-06-03 17:00:00,2025-06-04 01:00:00,30.0,115.0,296.10327,99428.56,22.953278
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,112.0,296.53687,100348.56,23.386871
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,112.25,295.90015,100400.56,22.750153
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,112.5,296.0271,100381.56,22.877106
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,112.75,295.85718,100356.56,22.707184
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,113.0,296.01147,100442.56,22.86148
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,113.25,295.67944,100404.56,22.52945
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,113.5,295.63647,100317.56,22.48648
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,113.75,294.32788,99911.56,21.177887
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,114.0,293.48413,99690.56,20.334137
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,114.25,292.97632,99374.56,19.826324
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,114.5,293.91772,98827.56,20.76773
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,114.75,295.20874,98473.56,22.058746
2025-06-03 17:00:00,2025-06-04 01:00:00,29.75,115.0,295.99976,98712.56,22.849762
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,112.0,296.30054,100331.56,23.150543
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,112.25,295.15015,100439.56,22.000153
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,112.5,295.6189,100446.56,22.468903
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,112.75,295.92554,100405.56,22.775543
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,113.0,295.0642,100300.56,21.914215
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,113.25,294.73022,100262.56,21.58023
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,113.5,293.87476,99404.56,20.724762
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,113.75,292.79077,98717.56,19.640778
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,114.0,292.57007,98370.56,19.420074
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,114.25,292.3767,97483.56,19.226715
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,114.5,293.32202,96935.56,20.172028
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,114.75,295.24194,97246.56,22.09195
2025-06-03 17:00:00,2025-06-04 01:00:00,29.5,115.0,296.11304,97830.56,22.963043
2025-06-03 17:00:00,2025-06-04 01:00:00,29.25,112.0,295.9685,100365.56,22.818512
