time_utc,time_bj,latitude,longitude,rh_percent
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,112.75,80.46481
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,113.0,82.73825
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,113.25,83.03903
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,113.5,84.328094
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,113.75,86.972626
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,114.0,89.015594
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,114.25,90.78903
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,114.5,92.32028
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,114.75,96.765594
2025-06-02 04:00:00,2025-06-02 12:00:00,28.5,115.0,98.92966
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,112.0,82.02731
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,112.25,79.41794
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,112.5,78.285126
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,112.75,77.347626
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,113.0,78.503876
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,113.25,79.957
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,113.5,80.80075
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,113.75,83.46091
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,114.0,88.57419
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,114.25,92.35544
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,114.5,94.484344
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,114.75,98.30466
2025-06-02 04:00:00,2025-06-02 12:00:00,28.25,115.0,99.13278
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,112.0,78.34372
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,112.25,76.93356
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,112.5,76.890594
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,112.75,76.08981
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,113.0,77.56247
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,113.25,79.609344
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,113.5,80.96481
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,113.75,85.82419
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,114.0,92.94919
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,114.25,96.01169
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,114.5,96.17575
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,114.75,98.13278
2025-06-02 04:00:00,2025-06-02 12:00:00,28.0,115.0,99.32419
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,112.0,76.43356
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,112.25,75.6445
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,112.5,76.08981
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,112.75,77.109344
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,113.0,78.62106
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,113.25,80.12106
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,113.5,84.04294
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,113.75,90.753876
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,114.0,95.13278
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,114.25,95.52341
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,114.5,95.87106
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,114.75,97.99997
2025-06-02 04:00:00,2025-06-02 12:00:00,27.75,115.0,99.67575
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,112.0,77.77731
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,112.25,76.42575
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,112.5,76.703094
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,112.75,79.109344
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,113.0,80.078094
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,113.25,82.41403
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,113.5,88.90231
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,113.75,93.61325
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,114.0,92.671844
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,114.25,91.33591
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,114.5,93.55856
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,114.75,96.378876
2025-06-02 04:00:00,2025-06-02 12:00:00,27.5,115.0,97.99997
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,112.0,78.92966
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,112.25,76.6445
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,112.5,77.43356
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,112.75,80.597626
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,113.0,81.98044
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,113.25,86.39841
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,113.5,92.18747
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,113.75,92.76169
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,114.0,89.171844
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,114.25,87.61325
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,114.5,91.19919
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,114.75,95.07419
2025-06-02 04:00:00,2025-06-02 12:00:00,27.25,115.0,96.72653
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,112.0,79.25778
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,112.25,78.69919
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,112.5,81.410126
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,112.75,84.29294
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,113.0,86.13669
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,113.25,90.378876
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,113.5,92.46481
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,113.75,91.55466
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,114.0,88.36716
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,114.25,85.457
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,114.5,89.640594
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,114.75,94.691376
2025-06-02 04:00:00,2025-06-02 12:00:00,27.0,115.0,95.097626
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,112.0,85.7695
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,112.25,86.078094
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,112.5,87.578094
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,112.75,88.56247
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,113.0,91.207
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,113.25,92.93747
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,113.5,90.80075
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,113.75,91.41794
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,114.0,89.09372
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,114.25,84.03903
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,114.5,89.30466
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,114.75,95.796844
2025-06-02 04:00:00,2025-06-02 12:00:00,26.75,115.0,95.17575
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,112.0,90.69528
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,112.25,89.78903
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,112.5,90.640594
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,112.75,90.78903
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,113.0,93.3945
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,113.25,93.08591
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,113.5,90.332
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,113.75,93.50778
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,114.0,91.79294
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,114.25,86.60544
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,114.5,92.35544
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,114.75,98.64841
2025-06-02 04:00:00,2025-06-02 12:00:00,26.5,115.0,98.21481
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,112.0,89.23044
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,112.25,88.66403
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,112.5,92.703094
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,112.75,92.76169
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,113.0,91.566376
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,113.25,90.99606
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,113.5,92.703094
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,113.75,97.50778
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,114.0,95.703094
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,114.25,92.515594
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,114.5,96.60153
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,114.75,98.68747
2025-06-02 04:00:00,2025-06-02 12:00:00,26.25,115.0,97.1445
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,112.0,94.64841
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,112.25,89.44919
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,112.5,92.80075
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,112.75,93.49606
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,113.0,89.47653
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,113.25,89.43356
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,113.5,94.07419
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,113.75,97.65231
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,114.0,95.91403
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,114.25,95.15231
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,114.5,98.10544
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,114.75,97.91403
2025-06-02 04:00:00,2025-06-02 12:00:00,26.0,115.0,95.58981
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,112.0,93.25778
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,112.25,86.5195
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,112.5,90.660126
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,112.75,95.222626
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,113.0,93.68356
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,113.25,94.65622
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,113.5,96.57419
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,113.75,96.660126
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,114.0,96.13669
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,114.25,95.34372
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,114.5,96.109344
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,114.75,96.27731
2025-06-02 04:00:00,2025-06-02 12:00:00,25.75,115.0,93.76169
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,112.0,86.96091
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,112.25,87.765594
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,112.5,93.234344
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,112.75,95.878876
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,113.0,95.722626
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,113.25,99.441376
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,113.5,99.49997
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,113.75,97.25778
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,114.0,97.30856
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,114.25,94.484344
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,114.5,92.25778
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,114.75,91.78903
2025-06-02 04:00:00,2025-06-02 12:00:00,25.5,115.0,88.472626
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,112.0,94.910126
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,112.25,95.73044
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,112.5,96.015594
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,112.75,93.39841
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,113.0,93.02341
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,113.25,97.96481
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,113.5,98.57419
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,113.75,96.32028
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,114.0,94.847626
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,114.25,91.13278
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,114.5,90.140594
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,114.75,89.96872
2025-06-02 04:00:00,2025-06-02 12:00:00,25.25,115.0,86.65622
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,112.0,99.93356
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,112.25,97.04294
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,112.5,95.99997
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,112.75,95.88669
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,113.0,96.765594
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,113.25,98.35153
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,113.5,97.92966
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,113.75,96.85544
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,114.0,93.816376
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,114.25,89.26169
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,114.5,89.24606
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,114.75,88.65231
2025-06-02 04:00:00,2025-06-02 12:00:00,25.0,115.0,85.82419
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,112.0,97.921844
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,112.25,97.08591
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,112.5,97.40622
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,112.75,98.1445
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,113.0,98.37106
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,113.25,98.035126
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,113.5,97.56247
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,113.75,97.87497
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,114.0,95.77341
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,114.25,90.62497
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,114.5,88.49997
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,114.75,87.546844
2025-06-02 04:00:00,2025-06-02 12:00:00,24.75,115.0,86.910126
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,112.0,98.68747
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,112.25,98.515594
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,112.5,97.42966
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,112.75,95.92575
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,113.0,95.07028
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,113.25,95.63278
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,113.5,95.347626
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,113.75,94.97653
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,114.0,94.3945
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,114.25,90.87106
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,114.5,88.24606
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,114.75,88.015594
2025-06-02 04:00:00,2025-06-02 12:00:00,24.5,115.0,89.37497
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,112.0,97.34372
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,112.25,96.40622
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,112.5,95.441376
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,112.75,95.097626
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,113.0,94.296844
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,113.25,93.984344
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,113.5,93.10153
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,113.75,92.71481
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,114.0,92.582
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,114.25,90.96481
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,114.5,90.1445
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,114.75,88.296844
2025-06-02 04:00:00,2025-06-02 12:00:00,24.25,115.0,86.91403
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,112.0,94.390594
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,112.25,93.660126
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,112.5,92.99606
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,112.75,93.035126
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,113.0,92.5195
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,113.25,91.6445
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,113.5,91.38669
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,113.75,93.36325
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,114.0,92.82028
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,114.25,90.49216
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,114.5,91.73825
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,114.75,89.84372
2025-06-02 04:00:00,2025-06-02 12:00:00,24.0,115.0,86.566376
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,112.0,63.001053
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,112.25,66.26277
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,112.5,66.145584
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,112.75,66.364334
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,113.0,69.895584
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,113.25,71.87996
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,113.5,77.38777
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,113.75,88.29793
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,114.0,89.85652
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,114.25,82.258865
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,114.5,75.73543
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,114.75,74.29793
2025-06-02 05:00:00,2025-06-02 13:00:00,31.0,115.0,84.4698
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,112.0,64.73543
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,112.25,67.62215
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,112.5,68.801834
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,112.75,68.4659
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,113.0,73.0284
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,113.25,77.49715
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,113.5,82.05574
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,113.75,88.43465
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,114.0,87.551834
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,114.25,83.06355
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,114.5,81.28621
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,114.75,80.87605
2025-06-02 05:00:00,2025-06-02 13:00:00,30.75,115.0,87.61043
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,112.0,66.99715
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,112.25,69.1534
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,112.5,70.00496
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,112.75,69.98543
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,113.0,78.176834
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,113.25,84.87215
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,113.5,86.2198
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,113.75,88.89168
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,114.0,87.364334
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,114.25,84.52449
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,114.5,85.56355
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,114.75,85.739334
2025-06-02 05:00:00,2025-06-02 13:00:00,30.5,115.0,88.6534
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,112.0,70.08699
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,112.25,70.8448
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,112.5,70.895584
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,112.75,73.98543
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,113.0,85.54402
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,113.25,90.92293
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,113.5,88.16121
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,113.75,89.64168
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,114.0,89.239334
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,114.25,87.176834
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,114.5,89.708084
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,114.75,90.89949
2025-06-02 05:00:00,2025-06-02 13:00:00,30.25,115.0,91.80965
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,112.0,72.477615
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,112.25,71.1534
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,112.5,76.08699
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,112.75,84.6534
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,113.0,92.89949
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,113.25,92.69246
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,113.5,88.633865
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,113.75,91.426834
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,114.0,92.645584
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,114.25,91.46199
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,114.5,93.70027
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,114.75,94.46199
2025-06-02 05:00:00,2025-06-02 13:00:00,30.0,115.0,95.01277
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,112.0,79.16121
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,112.25,77.739334
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,112.5,87.52449
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,112.75,95.2823
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,113.0,95.26668
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,113.25,92.051834
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,113.5,90.676834
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,113.75,94.06355
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,114.0,94.93465
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,114.25,94.43465
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,114.5,96.071365
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,114.75,96.12215
2025-06-02 05:00:00,2025-06-02 13:00:00,29.75,115.0,97.23152
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,112.0,92.00105
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,112.25,91.583084
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,112.5,97.48543
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,112.75,97.52449
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,113.0,93.5323
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,113.25,92.352615
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,113.5,93.18855
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,113.75,96.01277
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,114.0,96.7198
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,114.25,97.083084
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,114.5,98.39168
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,114.75,97.489334
2025-06-02 05:00:00,2025-06-02 13:00:00,29.5,115.0,97.33699
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,112.0,99.7784
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,112.25,99.56746
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,112.5,100.36043
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,112.75,96.133865
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,113.0,93.0323
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,113.25,92.71199
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,113.5,93.84871
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,113.75,97.8448
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,114.0,99.270584
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,114.25,98.58699
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,114.5,98.23543
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,114.75,97.12996
2025-06-02 05:00:00,2025-06-02 13:00:00,29.25,115.0,95.95418
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,112.0,98.74324
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,112.25,99.20418
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,112.5,98.93465
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,112.75,95.1573
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,113.0,92.69246
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,113.25,90.87996
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,113.5,92.6573
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,113.75,97.83699
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,114.0,98.34871
2025-06-02 05:00:00,2025-06-02 13:00:00,29.0,114.25,95.20027
